BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Colomer, Álvaro: Mimodrama de una ciudad muerta. Madrid: Ediciones Siruela, 2004.	Colomer, Álvaro	Mimodrama de una ciudad muerta	2004	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		Sé que ella habría preferido que me quedara a su lado, pero, como experimenté cierta solidaridad para con aquel individuo y como en verdad nadie me había dado vela en ese entierro, le dije que la esperaría en la calle. Y mientras ellos discutían sobre algo que yo no tardaría en descubrir, entré en la limusina, encendí un cigarrillo y, dejándome llevar por la curiosidad, rescaté el sobre que Toni me acababa de entregar. Quería abrirlo para desentrañar el misterio en torno a Amanda Luna y, justo cuando rasgué uno de sus márgenes, entreví, a través del retrovisor y por medio de mi fantasía, el cadáver de Silvia Viladevall sentado en
Colomer, Álvaro: Mimodrama de una ciudad muerta. Madrid: Ediciones Siruela, 2004.	Colomer, Álvaro	Mimodrama de una ciudad muerta	2004	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		me distraje observando los gusanos que salían de su interior y las moscas que zumbaban a su alrededor, casi atropello a un grupo de gitanas que vendía flores junto a la cancela del lugar. Hasta aquel momento no me había detenido a recapacitar sobre las dificultades que esa jornada acarrearía a mi tarea, pero, mientras la limusina se abría paso entre la turbamulta que había acudido al camposanto para rendir honores a sus desaparecidos y que no había confundido la festividad de Todos los Santos con la celebración del Día de Difuntos, maldije la hora en que acepté hacerme cargo de aquel entierro. Porque, entre la enorme cantidad de vivos que
Colomer, Álvaro: Mimodrama de una ciudad muerta. Madrid: Ediciones Siruela, 2004.	Colomer, Álvaro	Mimodrama de una ciudad muerta	2004	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		de reflexiones me hallaba inmerso cuando, al retirar la mirada de los gamberros que seguían colgados de las extremidades de aquel ángel, descubrí a una vieja que en vez de costras tenía óxido y que en lugar de dedos sólo lucía uñas. Esa alcahueta salió de entre la marabunta como por arte de magia, me obligó a detener la limusina y, tras señalar el vientre de Amanda Luna, masculló algo así como «ese niño no es tuyo, ladronzuela». La anciana soltó esa frase sin darme tiempo a accionar el elevalunas eléctrico y a continuación metió la mano dentro del coche, la apoyó sobre el embarazo de mi acompañante y, mostrando los tres
Colomer, Álvaro: Mimodrama de una ciudad muerta. Madrid: Ediciones Siruela, 2004.	Colomer, Álvaro	Mimodrama de una ciudad muerta	2004	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		- ¿Y por qué no devuelvo la limusina yo mismo?
Colomer, Álvaro: Mimodrama de una ciudad muerta. Madrid: Ediciones Siruela, 2004.	Colomer, Álvaro	Mimodrama de una ciudad muerta	2004	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		l viento silbando entre los angostillos del cementerio y después de la letanía de un puñado de cadáveres rezando a través de las cañerías de sus nichos, pero tales suposiciones se disiparon cuando, de pronto, la motocicleta de Jiménez dobló una de las esquinas del recinto. El botarate de mi empresa había sustituido su flota de limusinas por aquel vehículo a dos ruedas y recuerdo que, antes de que apoyara el caballete contra el suelo, algunos cachidiablos aplaudieron, con evidente jolgorio y visible cachondeo, la irrupción de un tercer personaje en lo que ellos debían de considerar un sainete de lo más entretenido.
Colomer, Álvaro: Mimodrama de una ciudad muerta. Madrid: Ediciones Siruela, 2004.	Colomer, Álvaro	Mimodrama de una ciudad muerta	2004	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		Y, sin darme siquiera tiempo a replicar, el hombre que me dijo esas verdades se subió a la limusina, arrancó el motor y, acodándose en la ventanilla, me ordenó que no tocara su motocicleta porque, según aclaró, prefería regresar en autobús a permitir que yo volviera a manosear un vehículo de los suyos. Me soltó este reproche antes de menear el brazo a modo de despedida y, cuando su coche dobló
Tizón, Eloy: La voz cantante. Barcelona: Anagrama, 2004.	Tizón, Eloy	La voz cantante	2004	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		una encerrona en toda regla. Los asesores del señor Friser se emplearon a fondo. Supieron ser persuasivos. No cabe duda de que sus abogados justificaron con creces los honorarios que recibían. Todo esto llevó tiempo. Costó dinero en sueldos, propinas, comisiones, ramos de flores, cajas de bombones, alojamientos y limusinas. El señor Friser corrió con todos los gastos.
Petrich, Blanche: «Kirchner, ejemplo de dignidad ante EU en Monterrey». La Jornada. México, D. F.: jornada.unam.mx, 2004-01-17.	Petrich, Blanche	La Jornada	2004	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	México	México y Centroamérica	Crónica		En contraste, otros presidentes sólo se inclinaron al paso de la caravana de unos 30 vehículos, con automóviles de custodia, dos limusinas negras, una ambulancia, un micrómnibus y camionetas con antena de transmisión satelital, de donde emergió, con su tranco de general pasando revista a sus tropas, el presidente Bush, indudablemente el foco principal de la cumbre.
«La música que cambió el mundo». LR21. Montevideo: larepublica.com.uy, 2004-07-04.		LR21	2004	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Uruguay	Río de la Plata			al final del camino. Se había disipado la energía inicial y apenas quedaban caminos por explorar. La música que se había enfrentado a la sociedad y que había amenazado sus buenas costumbres había sido engullida por el poder y convertida en negocio. Pero la industria discográfica, que no parecía dispuesta a prescindir de las limusinas, reinventó el negocio: concedió mayor importancia a la imagen del artista que a su música. En las emisoras de radio llegaron a vender la propuesta de Spandau Ballet como soul blanco. Malos tiempos para el rock, buenos para los realizadores de videoclips, los maquilladores, las estrellas acortanadas, las radios comerciales y los
Cutuli, Graciela: «Un viaje al pasado medieval. El último castillo de Corazón de León». Página 12. Turismo. Buenos Aires: pagina12.com.ar, 2004-02-08.	Cutuli, Graciela	Página 12. Turismo	2004	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata	Reportaje	Periodicidad: semanal	En el corazón del Limousin. El camino que lleva a Châlus atraviesa grandes bosques de robles —con ellos se fabrican los toneles donde se añeja el cognac que se produce en las regiones vecinas— y antiguos pueblos de granito, entre un paisaje siempre verde de colinas donde pastan las rojizas vacas limusinas. Todos los otoños, los pobladores salen a los bosques en busca de las exquisitas cèpes —una variedad de setas— que crecen favorecidas por la permanente humedad de la zona. El Limousin fue siempre una hermosa región, pero aislada y pobre: durante los siglos XVIII y XIX sus habitantes, de los que sólo
«Alejandro Fernández está orgulloso de Zapata». El Siglo de Torreón. Torreón: elsiglodetorreon.com.mx, 2004-05-06.		El Siglo de Torreón	2004	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	México	México y Centroamérica	Noticia		Hay que reconocer que Alejandro, a pesar de la apretada agenda que tiene actualmente, no sólo quiso actuar en el festival, sino que, además, atendió a los medios de comunicación en backstage, cosa que no pasó con Thalía, quien al finalizar su número se subió a la limusina que la llevaba porque supuestamente ya se iba.
«Alejandro Fernández está orgulloso de Zapata». El Siglo de Torreón. Torreón: elsiglodetorreon.com.mx, 2004-05-06.		El Siglo de Torreón	2004	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	México	México y Centroamérica	Noticia		"Me voy porque se me va el avión, muchas gracias por todo, los amo", señaló Thalía desde adentro de su limusina.
Valenzuela, Olga: «Bodas en Las Vegas». El Universal Online. Ciudad de México: eluniversal.com.mx, 2004-02-14.	Valenzuela, Olga	El Universal Online	2004	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica	Reportaje		El paquete más completo incluye reservación en una suite, transporte en limusina, álbum de fotografías, recepción, brindis con champaña y desayuno en la cama, además de dos entradas al spa del lugar.
Valenzuela, Olga: «Bodas en Las Vegas». El Universal Online. Ciudad de México: eluniversal.com.mx, 2004-02-14.	Valenzuela, Olga	El Universal Online	2004	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	México	México y Centroamérica	Reportaje		Capillas, tiendas de ropa formal para los contrayentes, servicio de limusinas, fotógrafos, abastecedores, animadores, banquetes, instalaciones, floristas, joyerías; además de organizadores de bodas profesionales que pueden ayudar a hacer un día muy especial. Todo está previsto.
«John F. Kennedy La conspiración y EL MITO». La Razón Digital. Revista Escape. La Paz: la-razon.com, 2004-04-27.		La Razón Digital. Revista Escape	2004	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Bolivia	Andina			El 22 de noviembre de hace ya 40 años, entre las 11.51 y las 12.29 de la mañana, falleció el hasta entonces presidente de los Estados Unidos, John Fitzerald Kennedy. Mientras saludaba desde su limusina, junto a una comitiva que circulaba a través de las calles de Dallas, recibió tres certeros disparos. Uno de ellos, el último, le atravesó el cráneo.
«Estaba llevándolos a la muerte». El Diario. Nueva York: El Diario, 2004-12-23.		El Diario	2004	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Estados Unidos	Estados Unidos			el vecindario que vio crecer a Pablo está con él. He recibido llamadas y correos electrónicos de una gran cantidad de gente a la que no conozco personalmente para darme valor frente al momento que afrontamos. Muchas organizaciones nacionales e internacionales están junto a nosotros", dice el ecuatoriano que ha edificado una respetable familia trabajando como conductor de limusinas.
Trigos, Esteban: «Los ricos en Nueva York». El Blog Salmón. Economía y finanzas en su color original. www.elblogsalmon.com: elblogsalmon.com, 2005-05-03.	Trigos, Esteban	El Blog Salmón. Economía y finanzas en su color original	2005	Fecha de escritura	No ficción	Escrito	Web	Política, economía y justicia	España		Blog		En la gran manzana no se ven los Ferraris, sólo las limusinas de cristales oscuros.
Leis Romero, Raúl Alberto: «El Papamovil». Leis Romero, Raúl: Remedio para la congoja. Cuentos de la calle. Panamá: Universal Books, 2005.	Leis Romero, Raúl	Remedio para la congoja. Cuentos de la calle	2005	Primera edición	Ficción	Escrito	Libro	Relato	Panamá	México y Centroamérica	Ficción	Mención de honor, Premio Centroamericano de Literatura Rogelio Sinán 2004	Una tarde lluviosa, con El Vaticano a medio construir, apareció una limusina negra de la cual se bajó un emisario de librea y corbatín con una carta de su eminencia el Nuncio de su Santidad, la cual detallaba la preocupación de la Santa Sede por los nombres del edificio y de la tienda móvil. Solicitaba a Efraín que los cambiaran por otros que no fueran sacros.
Alonso, Mercedes; García, Pedro A.: «Rafael Díaz-Balart y familia: Almas en subasta». Aguirrechu Núñez, Iraida: WELCOME HOME. Torturadores, asesinos y terroristas refugiados en EE.UU.. Ciudad de La Habana: Editorial Capitán San Luis, 2005.	Aguirrechu Núñez, Iraida	WELCOME HOME. Torturadores, asesinos y terroristas refugiados en EE.UU.	2005	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	Cuba	Antillas			Un fornido manifestante se le acercó amenazador: -"¿Qué te pasa?" -El politiquero se refugió en su limusina. Ventanillas cerradas, perseguido por insultos, el auto arrancó a toda velocidad.
Pitol, Sergio: El Mago de Viena. Valencia: Pre-Textos, 2005.	Pitol, Sergio	El Mago de Viena	2005	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		l Caravaggio, el largo paseo por la tumultuosa ciudad con Nancy, Cárdenas y Susana Druker, con quienes hacía ese viaje; presenciamos un entierro imponente, con docenas de carrozas funerales con caballos adornados con lujosos penachos de negro plumaje, hileras de sacerdotes, niños de hospicios, muchos de ellos lisiados, caminando sobre muletas, limusinas de lujo y tras ellos una muchedumbre afligida de napolitanos. Seguimos el cortejo por la acera durante un par de calles. La gestualidad de las masas producía un espectáculo notable, un vivo trozo de cine neorrealista. Los habitantes de la ciudad se arremolinaban en las aceras para demostrar su pesar ante el paso del cortejo
Labarca, Eduardo: Cadáver tuerto. Santiago de Chile: Catalonia, 2005.	Labarca, Eduardo	Cadáver tuerto	2005	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		hubiesen transcurrido más de cincuenta años, en mi trayecto a pie hacia La Radio yo me daba de boca con imágenes que me inducían a pensar que Nikitin pudo haber tenido razón: borrachos andrajosos que yacían sobre la nieve; militares y policías arrogantes; presos que me pedían cigarrillos desde las rejas de una cárcel; lujosas limusinas de las que descendían ante la fachada de mármol de La Radio los potentados de Acullá y sus esposas ataviadas con abrigos de karakul que les caían hasta los tobillos...
Labarca, Eduardo: Cadáver tuerto. Santiago de Chile: Catalonia, 2005.	Labarca, Eduardo	Cadáver tuerto	2005	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		Al estrechársela, Lautraro había sentido que la mano del Gran Anfitrión tenía la levedad y despreocupación que dan los años. Desde el instante del encuentro, había percibido en el Gran Anfitrión la psicología del nordaca acostumbrado a medir las cosas y a las personas por los resultados. En la limusina que los había conducido del aeropuerto hacia la Torre, guiñándole uno de sus ojos de piscina el Gran Anfitrión había advertido a Lautraro que se encontraría con un ascensor de última generación, cuya cabina dorada tenía un efecto sedante en armonía con los 982 termostatos de esa Torre de línea grácil por cuya aorta Lautraro ascendía
Labarca, Eduardo: Cadáver tuerto. Santiago de Chile: Catalonia, 2005.	Labarca, Eduardo	Cadáver tuerto	2005	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		Lautraro no había visto las calles de la Gran Ciudad, ni el río que la dividía en dos, ni el puente que habían cruzado, porque la limusina había rodado con las cortinas cerradas. Mientras observaba las motas apretadas de la nuca negra del chofer, había oído que el Gran Anfitrión filosofaba:
Labarca, Eduardo: Cadáver tuerto. Santiago de Chile: Catalonia, 2005.	Labarca, Eduardo	Cadáver tuerto	2005	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		Cuando el Gran Anfitrión lo había traído del aeropuerto, Lautraro había pasado de la limusina de vidrios empavonados al parking VIP iluminado a giorno sin ver la Gran Ciudad en el trayecto ni la Torre desde el exterior. En el piso 111, en la azotea y en los corredores, terrazas y salones, tampoco se había formado una idea de conjunto: desde dentro la Torre no se veía. Ahora
«De paseo con las misses en limusina». Eldeber.com.bo. Santa Cruz de la Sierra: eldeber.com.bo, 2005-08-11.		Eldeber.com.bo	2005	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Bolivia	Andina			Lo prometido es deuda. EL DEBER premió a los ganadores del concurso ¿Quién será la Miss Bolivia 2005? con un paseo en limusina junto a las tres mujeres más bellas del país, Desirée Durán, Viviana Méndez y Gretel Stehli. Paulo Limpias (19), estudiante del segundo semestre de Hotelería y Turismo en la Udabol, y Daniel Navarro (19), alumno del segundo semestre de Derecho en la Domingo Savio, fueron los suertudos que durante una hora recorrieron la
«De paseo con las misses en limusina». Eldeber.com.bo. Santa Cruz de la Sierra: eldeber.com.bo, 2005-08-11.		Eldeber.com.bo	2005	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Bolivia	Andina			Las beldades abordaron la limusina, una Ford Lincol modelo 85, fuera de Pícolo, donde habían compartido un café con la prensa. Eran las 19:30 y por ellas esperaban Paulo en su domicilio y Daniel frente a la plaza 24 de Septiembre. Una vez estuvieron los jóvenes con ellas, la charla se hizo más fluida y las risas no cesaron.
«De paseo con las misses en limusina». Eldeber.com.bo. Santa Cruz de la Sierra: eldeber.com.bo, 2005-08-11.		Eldeber.com.bo	2005	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Bolivia	Andina			Una botella de vino tinto sirvió para amenizar el paseo; claro, las beldades sólo probaron un sorbito. Paulo Limpias, al ser primo de Viviana Méndez, resultó ser amigo de Desirée y Gretel, lo que desde el principio otorgó un ambiente más distendido en la limusina. Las chicas indicaron que sentían curiosidad por saber quién era el otro ganador del concurso, puesto que no estuvo presente en la elección y al que Sociales buscó un reemplazante. Daniel Navarro confesó que en cierto momento había querido como Miss Bolivia Universo a Carolina López (Señorita Santa Cruz). "Me inspiró ternura verla llorando
«Los carros oficiales, un completo misterio». La Hora. Quito: lahora.com.ec, 2005-01-02.		La Hora	2005	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Ecuador	Andina			Por otro lado, en la Cancillería, por ejemplo, se gastan solamente en 2.072 dólares mensuales. Y ahora se piensa comprar una limusina que cuesta 70 mil dólares.
«Los carros oficiales, un completo misterio». La Hora. Quito: lahora.com.ec, 2005-01-02.		La Hora	2005	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Ecuador	Andina			Hace varias semanas se armó una polémica por la compra de una Limusina que cuesta casi 70 mil dólares. El canciller explicó que los fondos provenían de la venta de autos viejos. Dijo que ese vehículo era necesario; la Cancillería arrienda los servicios por 800 dólares diarios.
Velasco, Xavier: «Con hambre de renombre». Letras Libres. México D. F.: letraslibres.com, 2005-01.	Velasco, Xavier	Letras Libres	2005	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica		Periodicidad: mensual	Se entiende que más de uno entre quienes reciben de la noche a la mañana esta nave sin rumbo prefiera de una vez treparse en ella como en una espaciosa limusina dorada e instalarse definitivamente en un escaparate del cual no tiene para qué bajar. Puesto que en adelante sólo vivirá para ser visto, hasta que su sonrisa no sea ya una expresión, sino un logo: su trademark. Si observamos con calma y malicia las fotos "divertidas" de ésta o aquella revista -
Bort, José Daniel: «J.Lo relata asedio de fotógrafos en plena carretera UlopSharon». Elnuevodía.com. San Juan: Elnuevodia.com, 2005-04-13.	Bort, José Daniel	Elnuevodía.com	2005	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Puerto Rico	Antillas			La última en protagonizar un incidente fue Jennifer López, quien recientemente se vio cerca del infortunio cuando viajaba en su limusina en Los Angeles.
Astudillo Gómez, Francisco: «Aproximación al estudio de las indicaciones geográficas». Revista Espacios Digital. Caracas: revistaespacios.com, 2005-04.	Astudillo Gómez, Francisco	Revista Espacios Digital	2005	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Venezuela	Caribe continental		Periodicidad: cuatrimestral	éstas pueden ser acordadas para distinguir productos naturales o derivados de cualquiera de los reinos de la naturaleza: animal, vegetal y mineral. Ejemplos constituyen en el caso de los animales, la denominación de origen española "carne de la sierra de Guadarrama", que protege la carne de ganado vacuno de las razas Avileña-Negra Ibérica, Limusina, Charoles y sus cruces (http://www.mapya.es). En cuanto a los vegetales, la lista de productos agrícolas de esta naturaleza sería interminable. Pensemos en los vinos. Mencionaremos sólo a una de las denominaciones más conocidas y que fue la primera concedida en Francia: "Champagne" (http://www.champagne.fr), para distinguir el fabuloso vino espumante
«Video a favor  de Michael Jackson». El Universal.com. Caracas: eluniversal.com, 2005-03-07.		El Universal.com	2005	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Venezuela	Caribe continental			Santa María. Viajaban en limusinas con chofer, surcaban los aires en avionetas privadas y pasaban una vida de lujo en sitios vacacionales para millonarios. Durante un breve lapso, la pobre familia con un hijo aquejado de cáncer circuló entre una constelación de celebridades.
González, Enric: «Juan Pablo II abandona el hospital en el 'papamóvil' tras nueve días ingresado». El País.com. Madrid: elpais.com, 2005-02-11.	González, Enric	El País.com	2005	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				Juan Pablo II abandonó anoche el policlínico Gemelli y retornó al Vaticano a bordo del papamóvil y saludando a la multitud que se congregó para ovacionarle. El Papa, que nueve días atrás había sido llevado al hospital con una limusina de cristales tintados, quiso regresar como pontífice, no como enfermo, y convirtió el trayecto, de unos pocos minutos, en un acto de reafirmación de su popularidad y de su voluntad de seguir. No estaba claro aún si podría asomarse el domingo a la plaza de San Pedro para impartir la bendición tras el Angelus
Díaz Eterovic, Ramón: El Segundo Deseo. Santiago de Chile: LOM, 2006.	Díaz Eterovic, Ramón	El Segundo Deseo	2006	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		-¿Desea contratar nuestra atención? -preguntó cuando estuve frente a ella-. El servicio considera urnas metálicas, de madera sencilla y de roble americano con forro de seda. El transporte puede ser en carroza común o en limusina con bar abierto para los deudos.
Rimondi, Agustina: «Delta». Calcagno Collar, Emiliano... [et al.]: Teatro. Piezas breves. Alumnos RESAD. Curso 2005/2006. Madrid: Fundamentos, 2006.	Calcagno Collar, Emiliano... [et al.]	Teatro. Piezas breves. Alumnos RESAD. Curso 2005/2006	2006	Primera edición	Ficción	Escrito	Libro	Teatro	Argentina	Río de la Plata	Ficción		quid de la cuestión: ¿Por qué no nos merecemos ir a la Polinesia, como Gutiérrez? (Se lleva las manos a las sienes, en actitud de concentración.) Dame un minuto. Creo... Sí, creo que se lo tengo que preguntar a mi chófer, debe estar esperándome con la limusina, para llevarme a mi residencia exclusiva...
Lysyj, Viviana: Piercing. Buenos Aires: Alfaguara, 2006.	Lysyj, Viviana	Piercing	2006	Primera edición	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata	Ficción		agrega sí, y la ningunearon, la denigraron, un crítico dijo que la Nueva York de la novela no parecía Nueva York, como si un escritor estuviese obligado a hacer una descripción fotográfica de las esquinas de su ciudad. Lo que les molestó es que DeLillo mostró a una Nueva York casi reducida al tamaño de la gigantesca limusina de su protagonista, equiparando -a propósito- Nueva York a ese vehículo obsceno y antiecológico de las clases ricas. En cambio, la última novela de Eugénides, ¿vos no la leíste, no? y el novio le contesta es muy larga, no, no sé si me dan ganas de leerla, entonces
Belgrano Rawson, Eduardo: «Ellos». El mundo se derrumba y nosotros nos enamoramos. Buenos Aires: Alfaguara, 2006.	Belgrano Rawson, Eduardo	El mundo se derrumba y nosotros nos enamoramos	2006	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata	Ficción		Encima le saquearon la casa. Era su covacha de siempre, la de la calle Brasil, la misma que había tenido durante todos aquellos años. Nada más lejos de este hombre que una limusina negra o una quinta presidencial. Lo que no rompieron se lo robaron. Gracias a un comedido, su bastón de mando y su diario íntimo cayeron en manos de un periodista, quizá su peor enemigo. Sin embargo, éste puso todo en una caja y la remitió al propietario.
«Detalles íntimos. Eminem se volvió a casar con su ex esposa». La Prensa.hn. San Pedro Sula: laprensahn.com, 2006-01-17.		La Prensa.hn	2006	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Honduras	México y Centroamérica			La pareja, él de 33 años y ella de 30, llegó en una limusina a la mansión Meadow Brook Hall ante la que se habían agolpado los fotógrafos. Como testigo del enlace actuó el rapero D12, Deshaun Holton. Los invitados eran casi todos del mundo de la música, como 50 Cent, Curtis Jackson o los integrantes de G-Unit, quienes cenaron tras la ceremonia cola de langosta y ''filet mignon
«Volkswagen alcanza récord de ventas mundiales en 2005». El Carabobeño. Valencia: el-carabobeno.com, 2006-01-11.		El Carabobeño	2006	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Venezuela	Caribe continental			Bentley y Lamborghini, las marcas de prestigio del grupo, tuvieron asimismo un alza de 31,2% para las limusinas inglesas y de 0,9% para los deportivos italianos.
«Fans de Tokio enloquecen con aparición de Michael Jackson». El Colombiano.com. Medellín: elcolombiano.com.co, 2006-05-28.		El Colombiano.com	2006	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Colombia	Caribe continental			Sus seguidores portaban carteles en los que se podía leer "Te queremos Michael" y "Bienvenido a Japón" y algunos llevaban el brillante guante que popularizó el artista, cuando Jackson se bajó de una limusina negra rodeado por varios guardaespaldas.
«Charly celebró su cumpleaños 55 fiel a su estilo». El Comercio.com.pe. Lima: elcomercio.com.pe, 2006-10-25.		El Comercio.com.pe	2006	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Perú	Andina			Pero los inconvenientes reaparecieron. Charly, que había llegado al local en una limusina blanca, junto con una modelo disfrazada de novia punk, se puso furioso y la emprendió contra una guitarra y algunos amplificadores, luego de haber entregado, junto con Oldham, "Play With Fire", un clásico de los Stones.
«Un convertible que causa sensación en Nueva York. El Continental GTC de Bentley». Washington Hispanic. Washington D. C.: washingtonhispanic.com, 2006-12-29.		Washington Hispanic	2006	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Estados Unidos	Estados Unidos			El Continental GTC es el nuevo producto de Bentley Motors que se dio a conocer a inicios de mayo pasado. Se trata de un 2+2 descapotable y se anunció sus planes para salir a la venta al público a finales de 2006. Con él, se completa la gama Continental, sumándose a la limusina cuatro puertas Flying Spur, y el coupé GT.
Garcés, Gonzalo: «Nuevos apuntes sobre Chile». La Nación.cl. Santiago de Chile: lanacion.cl, 2006-12-03.	Garcés, Gonzalo	La Nación.cl	2006	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena			ley. Platas del Riggs aparte, Chiledeportes aparte, impera la ley. Comparado con Argentina, es propiamente la garita de los guardias suizos en el Vaticano. Pero no es eso: también Uruguay, así como algunas zonas del desierto de Sonora, están hasta cierto punto libres de corruptela. Tampoco es la prosperidad: hay más limusinas en São Paulo, rascacielos más espejados en México DF. Ni siquiera es la democracia misteriosamente libre de energúmenos, misteriosamente responsable en sus contiendas. No, lo que de verdad hace singular a este país, querida amiga, es el aplazo. La facultad de aguantarse y explotar más tarde. Los demás lo apostamos todo ahora y
Vargas, Patricia: «Zuleyka. Ofrece lo mejor de sí». Elnuevodía.com. San Juan: elnuevodia.com, 2006-07-19.	Vargas, Patricia	Elnuevodía.com	2006	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Puerto Rico	Antillas			Las beldades, quienes llegaron al edificio donde ubica el estudio en una limusina de la Organización, estuvieron acompañadas por el dueño de la franquicia de Miss Universe, el magnate Donald Trump.
«Grammy: entre el show y la crítica». El País. Cali: elpais.com.co, 2006-02-07.		El País	2006	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Colombia	Caribe continental			Tal abundancia de candidatos se traduce cada año en un interminable atasco de limusinas en los alrededores del estadio polideportivo Staples Center de Los Ángeles, donde se celebrará la gala.
Cortázar, Beatriz: «Los caprichos de Victoria Adams en los aviones». ABC.es. Madrid: abc.es, 2006-01-16.	Cortázar, Beatriz	ABC.es	2006	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Por supuesto, la conversación es trascendental. Comentan la música que llevan en el «ipod», se preocupan por si la limusina estará en Los Ángeles, si el vaquero le hace mollas... Sobra decir que Victoria es la atracción del vuelo y los mimos que le dedica su amiguita (llega a ponerse de rodillas en el pasillo para colocarle bien la mantita debajo del trasero) el mejor cotilleo que contar cuando una llega a tierra
Eléxpuru, Inés: «Qatar se convierte en un nuevo Dubai». El País.com. Madrid: elpais.com, 2006-08-04.	Eléxpuru, Inés	El País.com	2006	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				Una cohorte de ferraris y limusinas enfila la avenida principal. Una, dos veces al día. Son el emir, los ministros o la primera dama, Sheija Mozah, que, a cara descubierta, se apresta a asistir a algún foro económico, a algún encuentro intercultural, o a la Ciudad Educacional. Un gran proyecto que, a decir
Cortázar, Beatriz: «El irresistible encanto de las hermanas Cruz en Francia». ABC.es. Madrid: abc.es, 2006-01-30.	Cortázar, Beatriz	ABC.es	2006	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Pero si ya no extraña que Penélope triunfe, lo que sí sorprende es que su hermana Mónica haya tenido la misma repercusión el día que acudió al desfile de John Galliano en París, invitada por Beatriz de Orleáns para el reportaje que le estaba haciendo la revista "Woman". Mónica llegó cual estrella de cine con limusina negra y alfombra roja y los "paparazzi" franceses (¿quién dijo que no existían?) no pararon de perseguirla durante los días que permaneció en la capital francesa.
