BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Marin, Maribel: «El planisferio de un fotógrafo». El País.com. Madrid: elpais.com, 2006-05-05.	Marin, Maribel	El País.com	2006	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España		Reportaje		una serie de retratos hechos en los últimos años del franquismo. En alguna ocasión ha afirmado: "Me di cuenta de que tenía un poder terrible, pero también de que no podía trabajar como Richard Avedon o Irving Penn, que estaban viviendo en países libres. Tenía que hacer algo que fuera crítico para unos y bastante críptico para otros".
Allende, Isabel: La Suma de los Días. Barcelona: Areté, 2007.	Allende, Isabel	La Suma de los Días	2007	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		de santo, mujer enorme, vestida con una carpa de vuelos y encajes, con un turbante de varios pañuelos y una chorrera de collares y pulseras, nos "echó las conchas", que allá se llama jogo de búzios. Empujé a Lori para que se viera la suerte primero y las conchas le anunciaron un críptico nuevo amor, "alguien que conocía, pero que aún no había visto". Tabra y yo habíamos hablado mucho de Nico, aunque procurando que no se notaran nuestras intenciones; si para entonces Lori no lo conocía, es que había estado en la luna. "¿Tendré hijos?", preguntó Lori.
Allende, Isabel: La Suma de los Días. Barcelona: Areté, 2007.	Allende, Isabel	La Suma de los Días	2007	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		comunes; que había vampiros en el entretecho de la casa, grandes sapos malévolos dentro de los armarios y ánimas en pena entre las cortinas del salón; que nuestra vecina era una bruja y que el óxido de las cañerías era sangre de sacrificios humanos. Estaba segura de que el fantasma de mi abuela me mandaba crípticos mensajes en las migas del pan o en las formas de las nubes, pero eso no me daba miedo, era una de mis pocas fantasías tranquilizadoras. El recuerdo de esa abuela etérea y divertida siempre ha sido un consuelo, incluso ahora, que tengo veinticinco años más de los que ella tenía cuando se murió
Gutiérrez, Pedro Juan: Corazón mestizo. El delirio de Cuba. Barcelona: Planeta, 2007.	Gutiérrez, Pedro Juan	Corazón mestizo. El delirio de Cuba	2007	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas	Ficción		visto. Ropas, muebles, casas, zapatos, estilo de vida, vocabulario, comidas, estudios. Todo, absolutamente todo, tenía que estar marcado por un acentuado tinte proletario y marxista-leninista. Nada de collares de perlas ni perfumes, ni muebles de estilo, ni interés material, ni creencias religiosas, ni literatura críptica y proustiana, ni un largo etcétera.
Méndez Sáinz, Eloy: «2. Arquitectura (in)cierta». Paisajes y arquitecturas de la exclusión. Madrid: Ediciones UAM, 2007.	Méndez Sáinz, Eloy	Paisajes y arquitecturas de la exclusión	2007	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	México	México y Centroamérica	Académico		del topless en un rincón espejeado al modo. Incluye un fitness con aparatos para la rutina sexual con ritmo mecánico eficiente, que sería, en esta concepción, un templo del placer para el selecto grupo de elegidos a solazarse en visitas guiadas (descubriendo el escenario por etapas) para descifrar el lenguaje críptico (Figs. 5 y 6).
Méndez Sáinz, Eloy: «3. Arquitectura, encierro y experiencias mexicanas». Paisajes y arquitecturas de la exclusión. Madrid: Ediciones UAM, 2007.	Méndez Sáinz, Eloy	Paisajes y arquitecturas de la exclusión	2007	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	México	México y Centroamérica	Académico		ambivalencias respecto a la inclusión y la exclusión en el espacio. Tales ambivalencias serán luego el motivo de lecturas múltiples de soluciones particulares y serán, agregadas al diseño urbano, la razón de exclusiones virtuales de espacios concretos. El diseño abstracto del entorno construido requerirá de usuarios y "lectores" iniciados advertidos de las claves crípticas, será por lo mismo refractario a los reclamos de identidad.
Baradit, Jorge: Ygdrasil. Barcelona: Ediciones B, 2007.	Baradit, Jorge	Ygdrasil	2007	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		La mujer sintió que sus ojos se humedecían nuevamente. Recordó sus sueños, siempre crípticos, siempre dolorosos. Algo coincidía, pero no podía descubrirlo.
Solano, Andrés Felipe: Sálvame, Joe Louis. Bogotá: Alfaguara, 2007.	Solano, Andrés Felipe	Sálvame, Joe Louis	2007	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental	Ficción		-Tenemos que ir por nuestro destino -le digo en una jerga de borracho críptico.
Solano, Andrés Felipe: Sálvame, Joe Louis. Bogotá: Alfaguara, 2007.	Solano, Andrés Felipe	Sálvame, Joe Louis	2007	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental	Ficción		Medité largo rato en aquella opción. Podría escribir una nota de suicidio y tragar un coctel de Buscapina, Omeprazol y una docena de Alka-Seltzer sin diluir. La espuma me ahogaría. También podría asfixiarla con una almohada, quitarme la camisa, escribir una frase críptica sobre mi pecho con su delineador negro y colgarme con una de sus medias veladas o mi cinturón. A lo mejor empujarla por la ventana, lanzarme tras ella y que el jardinero del hotel nos encontrara desnudos y estampillados al borde de la piscina. Por fortuna, antes de que saliera el sol y
Robleda, Eugenia: «Crónica del cuento imposible». Bosque dorado teñido de sangre. México D. F.: Tierra Adentro, 2007.	Robleda, Eugenia	Bosque dorado teñido de sangre	2007	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica	Ficción		Esa noche, Gisela despertó porque tenía atravesado un cuento entre las manos que se deslizó hasta su cabeza provocándole un interminable insomnio inoportuno. El cuento tenía un título críptico, pretencioso, revelador: La Isla Doble. Gisela había intentado escribirlo durante más de siete años sin llegar a ningún lugar; tenía guardadas tantas versiones, tantos enfoques, tantas presentaciones que era aburrido -además de inútil- enumerarlas. Sencillamente era un colosal caos complicado. La premisa era la fuente del galimatías:
Pulido, Víctor; Salinas, Letty; Arana, César: Aves en el desierto de Ica. La experiencia de Agrokasa. Lima: AGROKASA, 2007.	Pulido, Víctor; Salinas, Letty; Arana, César	Aves en el desierto de Ica. La experiencia de Agrokasa	2007	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			El registro fotográfico fue realizado en extensos recorridos por los hábitats de los dos fundos, además del registro efectuado a las aves capturadas en redes de niebla, lo que sirvió de complemento al inventario, principalmente para las especies nocturnas y de hábitos crípticos. Algunas especies de aves que no pudieron ser fotografiadas en los fundos a lo largo del periodo de estudio fueron registradas de ejemplares en cautiverio o en otras localidades cercanas.
Pulido, Víctor; Salinas, Letty; Arana, César: Aves en el desierto de Ica. La experiencia de Agrokasa. Lima: AGROKASA, 2007.	Pulido, Víctor; Salinas, Letty; Arana, César	Aves en el desierto de Ica. La experiencia de Agrokasa	2007	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			en los fundos de AGROKASA. En 42 especies, se encontró claras evidencias de reproducción y se ha determinado al menos su periodo reproductivo. En otras cuatro, si bien se estima una alta posibilidad de reproducción en el área, no ha sido posible determinar su periodo reproductivo debido a que no son frecuentes ni conspicuas (comportamiento críptico) como el "halcón peregrino" Falco peregrinus, el "carpintero peruano" Colaptes atricollis, la "corbatita pico de oro" Catamenia analis y el "negro" Dives warszewiczi.
Pulido, Víctor; Salinas, Letty; Arana, César: Aves en el desierto de Ica. La experiencia de Agrokasa. Lima: AGROKASA, 2007.	Pulido, Víctor; Salinas, Letty; Arana, César	Aves en el desierto de Ica. La experiencia de Agrokasa	2007	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Perú	Andina			ambientes desérticos y semidesérticos. De hábitos crepusculares y nocturnos, durante el día generalmente permanece inmóvil de pie o echado. Suele verse en parejas o en grupos pequeños. Pone dos huevos sobre las depresiones del suelo. Después de la incubación de aproximadamente 27 días los polluelos siguen a sus padres. Pichones con plumaje críptico que permanecen inmóviles a ras del suelo ante depredadores. Son fundamentalmente insectívoros.
Laya, Luis: Feliz viaje, no fume. Mérida: Mucuglifo, 2007.	Laya, Luis	Feliz viaje, no fume	2007	Primera edición	Ficción	Escrito	Libro	Novela	Venezuela	Caribe continental	Ficción		Quedaron en encontrarse en la plaza del teleférico un día de calor como los precedentes ese último mes. De un lado se veía la sierra, del otro una mujer vendía a los turistas cortezas encajadas en un material del cual brotaba miel. Era un asunto críptico. Había vendedores de pantalones, gorros pasamontañas y coticas, pasteles ya rancios y música bailable. De manera siniestra, cada cierto tiempo pasaba por el frente de la caseta de boletos el mismo carro con seis personas adentro. Buscaban estacionamiento o esperaban a otra familia para llevarla, no sé, en el techo.
Luque Bedregal, Gino: Los número seis. www.celcit.org.ar: celcit.org.ar, 2013-12-10.	Luque Bedregal, Gino	Los número seis	2007	Fecha de escritura	Ficción	Escrito	Libro	Teatro	Perú	Andina	Ficción	La fecha de publicación corresponde a la fecha de adquisición del texto fuente	Policía 1: Y, luego, por la noche, se pinta, con minuciosa prolijidad, todo el cuerpo. Amanece lleno de dibujos y de caracteres de un alfabeto críptico que seguramente solo él conoce y comprende. Todo él termina siendo una cifra. (Al Hombre) Hable más alto. Gravedad no es falta de volumen. E intente no alargar las vocales, y menos aún al final de la frase. ¿Podría esmerarse un poco, por favor, De Juana?
Benítez Reyes, Felipe: Mercado de espejismos. Barcelona: Destino, 2007.	Benítez Reyes, Felipe	Mercado de espejismos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		Aparte de eso, lleva desde hace décadas un diario críptico, según la fórmula políglota del disoluto caballero Samuel Pepys, y en él va anotando las incidencias del fluir de nuestra cotidianidad y de su pensamiento. "Será mi herencia. Así te distraes conmigo cuando yo falte", aunque no me veo con paciencia, con facultades ni con tiempo para descifrar esa gran
Benítez Reyes, Felipe: Mercado de espejismos. Barcelona: Destino, 2007.	Benítez Reyes, Felipe	Mercado de espejismos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		Cuando llegué a casa, pasada la medianoche, tía Corina, que andaba rellenando páginas de su diario críptico, me ofreció un vaso de leche y una noticia: "No sé si es una noticia buena o mala", y, por instinto, me puse en lo peor.
Benítez Reyes, Felipe: Mercado de espejismos. Barcelona: Destino, 2007.	Benítez Reyes, Felipe	Mercado de espejismos	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		mistéricas con un desenlace basado en simetrías sorprendentes, los acontecimientos de ese tipo que se producen de forma simultánea en diversos lugares del mundo responden siempre a una lógica geométrica: basta unir con una línea recta los diferentes puntos geográficos implicados para que al instante se nos revele una figura (un emblema, un mapa críptico, un símbolo) que a su vez nos revele el sentido de lo que en principio presentaba la apariencia de unos hechos casuales e inconexos. "Todas las tramas ocultistas se descifran mediante ese procedimiento", nos aseguró. "Lo fundamental es encontrar un método para establecer las conexiones."
Cardero López, José Luis: Monstruos, muertos y dioses oscuros. El miedo y lo sagrado. Madrid: Aguilar, 2007.	Cardero López, José Luis	Monstruos, muertos y dioses oscuros. El miedo y lo sagrado	2007	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España		Académico		se trata de seguir un camino oculto, desviado a partir del curso normal de los acontecimientos y guiado en sus hitos o fases por el poder de ciertas energías, divinidades o entidades numinosas, que actúan sobre los vivos desde el mundo de los difuntos. Los conocimientos necesarios para acceder a tales prácticas suelen estar depositados de manera críptica y velada en un corpus de tradiciones muy particulares y han dado lugar en su momento tanto a grandes compendios de saber secreto o semisecreto, posteriormente volcado en materias como la alquimia o la medicina, cuanto, en el aspecto más escondido, a protocolos de exploración de otras realidades y de otras formas de consciencia, utilizados
Cobos Wilkins, Juan: El mar invisible. Barcelona: Plaza & Janés, 2007.	Cobos Wilkins, Juan	El mar invisible	2007	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		línea materna. Sólo nos habíamos visto en tres o cuatro ocasiones y todas siendo yo niño. Lo único que recordaba de ella eran unas palabras sobre mí, dichas a mis espaldas, cuando pensó que yo no la escuchaba. Pero, escondido, las oí. Y aunque jamás lo supo, su comentario, aquellas crípticas frases, me persiguieron durante toda mi infancia. Sin embargo, a la persona no conseguía ponerle rostro, físicamente se me desvanecía, se me difuminaba. Su nombre, Genoveva, el parentesco, tía abuela, y su soltería, me llevaron a imaginarla rancia, agria de carácter, vestida de alivio de luto
Fresán, Rodrigo: «A su manera». Página/12. Rosario: pagina12.com.ar, 2007-02-14.	Fresán, Rodrigo	Página/12	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Argentina	Río de la Plata			del World Trade Center, y es julio del 2001, y ya saben lo que va a pasar en un par de meses ("El canal del sufrimiento"); una batalla matrimonial a propósito de unos ronquidos ("Extinción"); el horror vacui expresado en la jerga cada vez más críptica pero reveladora de una reunión de marketing donde se prueba un nuevo producto alimenticio ("Señor Blandito"); la deconstrucción de una anécdota oída en un avión sobre un niño salvaje ("Otro pionero"); una mujer que descubre, luego de una cirugía plástica, que su rostro se ha convertido en una
Pulgar Ibarra, Leopoldo: «DESDE LAS SOMBRAS». La Nación.cl. Santiago de Chile: lanacion.cl, 2007-10-02.	Pulgar Ibarra, Leopoldo	La Nación.cl	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Chile	Chilena			Pero no es confusión lo que se ve, sino un discurso algo críptico sobre el ser humano y su entorno, integrante de una sociedad mundializada cuyos vaivenes afectan hasta al más distraído. Desde esta ventana se advierte en el montaje la presencia de uniformados pertenecientes a ejércitos invasores: soldados de los imperios español en América y de EEUU en Irak; y del Ejército de Chile si se
Martínez, Fulgencio: «Mientras haya un testigo». Fractal. México D. F.: fractal.com.mx, 2007-01.	Martínez, Fulgencio	Fractal	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica		Periodicidad: trimestral	ante la muerte, demasiado cercana para ser visible, para responder a las dos preguntas que nos hacíamos: quién era Holan, por qué nos golpea de ese modo su poesía, una poesía que, como en Abismo de Abismo, mantiene una pureza de diamante, un simbolismo hermético, en la estela del más críptico Mallarmé en Igitur (reconocimiento y homenaje de Holan expreso en el primer poema de Abismo de abismo), todo eso, y a la vez un estremecimiento humano, una poesía hecha de imágenes cotidianas, donde está presente la verdad de una existencia y la vida sin patetismo de la gente humilde que no aspira a la
Boone, Luis Jorge: «Zimbabwe, de Eduardo Padilla». Letras Libres. Coyoacán: letraslibres.com, 2007-05.	Boone, Luis Jorge	Letras Libres	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	México	México y Centroamérica		Periodicidad: mensual	y traer las vanguardias, esgrimirlas como arma de ataque y defensa, parece que sólo resta una cosa: reconocer que no estamos seguros si las escrituras que continúan su línea o la driblan lo hacen por arrojo creativo o por pura y simple inconsciencia. El caso es que cada vez todo resulta más neblinoso, más crí(p)tico, cada nueva premisa se descubre falsa, cada presupuesto resulta caduco al instante y se tambalea. La fragmentación da paso a la atomización. Luego aparece un poeta que rearma todo según su instinto, sin buscar un dibujo en el rompecabezas. Mundo extravagante, esquizoide, collage de sí mismo, palimpsesto errático, quizá
Vásquez Rocca, Adolfo: «La influencia de "Nietzsche" en Bataille y Klossowsky». Escáner Cultural. Santiago de Chile: escaner.cl, 2007-03.	Vásquez Rocca, Adolfo	Escáner Cultural	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Periodicidad: mensual	y su implacable operatividad, sino la proclama de un nuevo hombre en su integridad. El mensaje cripto-anatómico acefaliano plantea una inversión del principio de identidad del sujeto tradicional moderno en la convicción de que "ser otro es ser acéfalo". En este sentido, la figura acéfala posee un ingente potencial simbólico-interpretativo, cuyas crípticas claves de lectura radican en la concepción del cuerpo como recinto de lo sagrado. Así, la criatura acéfala, liberada naturalmente de lo que degeneró en un apéndice profano: la cabeza, está más allá y más acá de la gestión militar y religiosa de las energías sociales por parte de los fascismos.
Kukso, Federico: «Ser una basura». Página/12. Futuro. Rosario: pagina12.com.ar/diario/suplemento/futuro, 2007-03-31.	Kukso, Federico	Página/12. Futuro	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Argentina	Río de la Plata			Las culturas difuntas tienen muchas maneras de hablar y hacer perdurar su mensaje. Lo hacen a través de pirámides, monolitos, estatuas, tótems, papiros o piedras crípticas descifradas con sudor y lágrimas. Pero más que nada su principal canal de transmisión es la basura. Puede que sea un diálogo silencioso y hasta desagradable, pero es ahí, en el corazón mismo de lo consumido y lo desechado, donde revelan su más auténtica forma de ser; no cómo se mostraron sino más bien cómo
«La banda Travis rompe el silencio». El Tiempo.com.ve. Puerto La Cruz: eltiempo.com.ve, 2007-02-12.		El Tiempo.com.ve	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Venezuela	Caribe continental			"The Boy With No Name" es otro álbum de título críptico (así llamaban Fran Healy y su esposa Nora a su hijo antes de ponerle de nombre Clay) que ofrece las cuidadas melodías y los coros atemporales que caracterizan a la banda de Glasgow y que envuelven canciones agridulces de amor y arrepentimiento.
«Fidel Castro habla desde la sombra». ABC.es. Madrid: abc.es, 2007-12-19.		ABC.es	2007	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				Una mención prácticamente a pie de página en uno de los alienantes y soporíferos discursos que Fidel Castro obliga a leer en televisión ha sido recibida como una señal críptica de que algo podría estar a punto de cambiar en el círculo más íntimo de la dictadura. Sin embargo, es poco probable que signifique nada más allá de la simple palabrería, que desde luego no indica ningún movimiento de apertura. Para alguien que ejerce un poder absoluto desde 1959 ininterrumpidamente -sin contar los años previos de comandante guerrillero
Muñoz, C.: «Fidel Castro habla por primera vez de dar paso a una nueva generación en el poder». ABC.es. Madrid: abc.es, 2007-12-19.	Muñoz, C.	ABC.es	2007	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				referencia a su futuro político. El dictador cubano aseguró que no pretende aferrarse para siempre al poder ni obstruir el paso a las siguientes generaciones sino aportar ideas y experiencias, en un mensaje leído por la televisión estatal este lunes por la noche, en presencia del canciller Felipe Pérez Roque. Castro reclamó -en tono críptico y ambiguo, en nombre de su larga experiencia- su protagonismo en un momento de debate interno sobre cambios que realizarían dirigentes más jóvenes. Sus palabras han provocado todo tipo de interpretaciones y no han disipado las incógnitas sobre el destino de la isla caribeña tras casi medio siglo de régimen totalitario.
Calleja, M.; Cervilla, P.: «Rajoy no descarta a Gallardón y avanza su "no" al canon digital». ABC.es. Madrid: abc.es, 2007-12-19.	Calleja, M.; Cervilla, P.	ABC.es	2007	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				según los estatutos del PP". Unas declaraciones que añadían presión a la decisión que debe tomar el líder del PP. La respuesta de Rajoy, al no descartar la inclusión de alcaldes, significa que es algo perfectamente posible. Y como el moderador en el desayuno informativo pidió una aclaración sobre si sus crípticas palabras suponían que sí habría algún alcalde en las listas, Rajoy dio otra respuesta reveladora: "De hecho, ya hay alcaldes del PP que ocupan un escaño en el Congreso". Conclusión: no hay nada cerrado y tomará la decisión sobre si Alberto Ruiz-Gallardón estará en la lista del PP por Madrid en cuanto
Sanz, Pablo: «Un cuarteto de leyenda». Elmundo.es. El Cultural. Madrid: elcultural.es, 2007-04-12.	Sanz, Pablo	Elmundo.es. El Cultural	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Periodicidad: semanal	Desde ese momento, Scofield ha hecho historia con proyectos de largo alcance musical, entre los que están su famoso trío junto al bajista Steve Swallow y el baterista Bill Stewart, y ese cuarteto de capitanes con nombre tan críptico como revelador, Scolohofo, donde se integran el saxofonista Joe Lovano, el contrabajista Dave Holland y el baterista Ael Foster. Discos recientes como Uberjam, Up all night e incluso, su homenaje a Ray Charles, That's what I say, dan testimonio de las afinidades musicales con MM&W.
«Robert Altman, el último director en dejar testamento en forma de película». Elmundo.es. Madrid: elmundo.es, 2007-03-25.		Elmundo.es	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				La última cinta del director de 'La naranja mecánica', que se estrenó en 1999, dividió al público ante su descenso al truculento mundo de las fantasías sexuales, en el que las obsesiones del cineasta -entre ellas también la muerte- se desarrollaban de manera más críptica que nunca.
Ruiz Manjón, Octavio: «Sagasta. De conspirador a gobernante. José Luis Ollero Vallés». Elmundo.es. El Cultural. Madrid: elcultural.es, 2007-01-04.	Ruiz Manjón, Octavio	Elmundo.es. El Cultural	2007	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				programa y los comportamientos de los progresistas, en sintonía con interpretaciones historiográficas ampliamente difundidas y dejando displicentemente en la penumbra otros puntos de vista, como los de Jorge Vilches. Parece claro, en todo caso, que una toma en consideración de esas opiniones sobre el significado profundo del progresismo, que el autor aparca con la críptica expresión de que contiene "sesgos muy llamativos" habría resultado muy beneficiosa para los intereses del lector.
Reguera, Isidoro: «Prohibiciones religiosas». El País.com. Babelia. Madrid: elpais.com/babelia, 2007-06-02.	Reguera, Isidoro	El País.com. Babelia	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				Si se entiende bien, aunque sea radicalizándolo un tanto, el último mensaje que subyace a este libro intenso, sabio, críptico a veces, a la medida del tema, que, buscando siempre la estructura esencial de ellas, narra mil historias de experiencias sagradas anómalas (visiones, éxtasis, posesiones, delirios, mortificaciones, etcétera, y sus "trastornos carnales"), excluidas de la religión y la teología o catalogadas como desviaciones patológicas
Molist, Mercè: «Mi 'web' (1996): La página de PGP». El País.com. Ciberpaís. Madrid: elpais.com/diario/ciberpais, 2007-03-01.	Molist, Mercè	El País.com. Ciberpaís	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España				Era algo tan críptico que Gómez no se lo pensó dos veces: "Estaba muy clara la necesidad de información más detallada y en español. Así nació La Página de PGP en Español, que muchos sanos conspiradores de aquella época aún recuerdan". Entonces, el cifrado era indisoluble de la lucha por la privacidad y los ciberderechos, y
Vacas Mora, Víctor: «Imaginando el universo. Espacio y cosmos en las sociedades amerindias». Gazeta de Antropología. Granada: ugr.es/~pwlac, 2007.	Vacas Mora, Víctor	Gazeta de Antropología	2007	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Periodicidad: anual	se puede asociar este paraje subterráneo al viento. Así el Mictlan, acorde a lo descrito para los antiguos nahua, es un lugar oscuro, repleto de plantas espinosas y punzantes, donde sopla un viento cortante como cuchillas de obsidiana. Los actuales totonacos creen que ciertas cuevas son morada de aires que surgen de las crípticas cavidades de la tierra al plano terrestre donde actúan conforme a distintos designios. Los coras de la actualidad recogen esta visión y afirman que en el inframundo, un viento fortísimo sopla siempre, arrastrando con él espinas y polvo que hiere los ojos del que ose adentrarse en dicho espacio (López Austin 2002). Sin embargo
Belli, Gioconda: El infinito en la palma de la mano. Barcelona: Seix Barral, 2008.	Belli, Gioconda	El infinito en la palma de la mano	2008	Primera edición	Ficción	Escrito	Libro	Novela	Nicaragua	México y Centroamérica	Ficción		Me tomó varios años investigar manuscritos e historias bíblicas perdidas. La búsqueda me condujo desde los pergaminos de la biblioteca de Nag Hammadi, encontrados por pastores en las cuevas del Alto Egipto en 1944, a los famosos y crípticos Pergaminos del mar Muerto, hallados en Wadi Qumran en 1947, hasta los Midrás, comentarios escritos durante siglos por doctos rabinos judíos, en su afán de aclarar el lenguaje poético, a veces oscuro, a veces contradictorio del Viejo Testamento.
Orlando Rodríguez, Antonio: Chiquita. Madrid: Santillana Ediciones Generales, 2009.	Orlando Rodríguez, Antonio	Chiquita	2008	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas	Ficción		pésimo, lo sabía porque meses atrás había entrevistado allí a varias adolescentes prostitutas, pero el sacrificio valía la pena. Según sus averiguaciones, ese judío, además de dedicarse a la compraventa de libros raros y antiguos, era un estudioso de las ciencias ocultas y, en particular, de las escrituras jeroglíficas y los idiomas crípticos.
Orlando Rodríguez, Antonio: Chiquita. Madrid: Santillana Ediciones Generales, 2009.	Orlando Rodríguez, Antonio	Chiquita	2008	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas	Ficción		los pupilos. El Demiurgo siempre escogía para ocupar ese puesto a personas que no supieran nada de la hermandad. Entonces, cuando un Artífice Superior fallecía, los demás miembros de la cúpula tenían que salir a buscar el relevo guiándose por oráculos y por las instrucciones del Libro de las Revelaciones, que eran bastante crípticas. Cuando por fin daban con el enano o el liliputiense designado por el Demiurgo, le revelaban la existencia de la Orden y le entregaban su insignia.
Aguilar Monsalve, Luis Antonio: En busca de sor Edwina Marie. Madrid: Verbum, 2008.	Aguilar Monsalve, Luis Antonio	En busca de sor Edwina Marie	2008	Primera edición	Ficción	Escrito	Libro	Novela	Ecuador	Andina	Ficción		y un porte garboso al natural, con mudez, se sitúa al frente; esconde sin reticencias unas manos largas y delgadas. Las religiosas que se ubican en las bancas, para comenzar en colectividad las oraciones, inician su primer alimento espiritual en familia y su primigenia acción de un día quebrado ya por lo críptico de un hoy agonizante, ya por un futuro sin requerimientos ni impetraciones.
Aguilar Monsalve, Luis Antonio: En busca de sor Edwina Marie. Madrid: Verbum, 2008.	Aguilar Monsalve, Luis Antonio	En busca de sor Edwina Marie	2008	Primera edición	Ficción	Escrito	Libro	Novela	Ecuador	Andina	Ficción		, las manos las secan. Sor María Esther deel Niño Jesús, estática en el umbral, la anima con la mirada. Amanda vuelve a sonreír con humildad. Aquella da un empujón suave a la puerta y ésta comienza a cerrarse, dejando salir el mismo lamento como si con ello se anunciara un brindis expreso y críptico.
Aguilar Monsalve, Luis Antonio: En busca de sor Edwina Marie. Madrid: Verbum, 2008.	Aguilar Monsalve, Luis Antonio	En busca de sor Edwina Marie	2008	Primera edición	Ficción	Escrito	Libro	Novela	Ecuador	Andina	Ficción		Ella se detiene. Las rodillas se doblan y topan un suelo áspero y húmedo. Abre los brazos y de las manos emana multitud de flores montaraces que perfuman y calman al aire que hace remolinos de furia. Se enfrentan Creador y criatura. El encuentro es silente. Se mezclan los atisbos. La comunicación es críptica, pero se entienden. El lienzo en el que está la Santa Faz flamea y ejércitos de segundos conmueven una tierra estéril de tardo comportamiento. Amanda siente que se reduce el tamaño de su estatura con aceleración y parece que dejará de ser corpóreo enseguida. Presiente que se convertirá en nada, pero seguirá existiendo...
Aguilar Monsalve, Luis Antonio: En busca de sor Edwina Marie. Madrid: Verbum, 2008.	Aguilar Monsalve, Luis Antonio	En busca de sor Edwina Marie	2008	Primera edición	Ficción	Escrito	Libro	Novela	Ecuador	Andina	Ficción		Es el momento de la consagración. El sacerdote en la elevación se da la vuelta y queda frente a la comunidad. Al hacer la señal de la cruz con la hostia en sus índices y pulgares, las miradas del padre Blas y de sor Edwina se encuentran en un punto críptico oblicuo a la cruz que acaba de formar. La unión fue frágil, sin sustancia, pero la huella se marcó en el tremendo teatro de las improbabilidades como el atisbo del fauno en medio del cristalino de las aguas campestres. Ella bajó la mirada. Se arquearon las manos y los labios se unieron a
Alatriste, Sealtiel: Besos pintados de carmín. México D. F.: Alfaguara, 2008.	Alatriste, Sealtiel	Besos pintados de carmín	2008	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		una esquina de la azotea, dormitando al sol el ensueño de su pasado. Alumbrado por otra de las intuiciones que lo harían famoso, el chino fue a sentarse a su lado hasta que el exiliado se despertó gracias a la mirada intensa que Lee había fijado en él. "Curar nostalgia", fue el críptico mensaje que el oriental lanzó al aire, y sin agregar nada más llevó a su paciente al cuarto donde se escondía. Un desconcertado Joan Solell se acostó en el único camastro que adornaba la habitación, observó a Lee sacar unas finas agujas que fue encajando a lo largo de su cuerpo sin que él emitiera ninguna
