BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Villanueva Rada, Hugo: Cuentos, cuentos y más cuentos. Santa Cruz de la Sierra: Renacimiento, 2003.	Villanueva Rada, Hugo	Cuentos, cuentos y más cuentos	2003	Primera edición	Ficción	Escrito	Libro	Relato	Bolivia	Andina	Ficción		El sargento tenía razón. Al día siguiente la operación "Tormenta del Desierto" se desencadenó y la aviación aliada dejó caer sus misiles destructores sobre Bagdad. La "Madre de todas las Batallas", como la llamó Saddam Hussein, había comenzado y Tony con sus compañeros fueron lanzados de cabeza al torbellino de la guerra...
Uzcátegui, Luis José; Bruzual, Eleonora: Militares: héroes o cobardes. Caracas: Alfadil, 2003.	Uzcátegui, Luis José; Bruzual, Eleonora	Militares: héroes o cobardes	2003	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	Venezuela	Caribe continental	Académico		organización es tan inoperante en el manejo de las dinámicas de la política y de la sociedad civil. El sentido de imposición, de jerarquía, de mando, de dependencia y sumisión con el cual fue entrenado pretende imponerlo en un mundo culturalmente diferente y al no poder hacerlo e integrarse cae en el torbellino de mecanismos de defensa pocos útiles —como la agresión pasiva, polarización, racionalización, fantasía autista, negación—. Estos mecanismos de defensa son funciones de la mente que sustentan las conductas y le permiten al humano adaptarse a la sociedad agregando valor a su comunidad o al contrario destruyendo valor social como es
Machado, Wilfredo: «Libro de animales. El sueño del roc». Libro de animales. Caracas: Alfadil Ediciones y CENAL, 2003.	Machado, Wilfredo	Libro de animales	2003	Primera edición	Ficción	Escrito	Libro	Relato	Venezuela	Caribe continental	Ficción		Hoy, un animal intentó violarme mientras dormía. Pude escuchar sus pasos silenciosos cuando se acercó al borde de la cama y se abalanzó en un torbellino de plumas sobre mi cuerpo. En un principio pensé en la posibilidad de estar inmerso en un sueño, y que bastaría con abrir los ojos para hallarme de nuevo en la seguridad de la habitación, hasta que sentí un fuerte picotazo en la lengua y comencé a ahogarme con mi propia sangre.
Serrano Caldera, Alejandro: «Ética y Política». Serrano Caldera, Alejandro...[et.al.]: Ética y política. Nicaragua: Fundación Friedrich Ebert, 2003.	Serrano Caldera, Alejandro...[et.al.]	Ética y política	2003	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Nicaragua	México y Centroamérica	Académico		primera. El mundo moderno día a día se fue alejando cada vez más de los presupuestos morales en el quehacer político; cada día la Política se transforma en un valor en sí mismo y no en algo subordinado y sustentado sobre los principios morales, y cada día sus errores y horrores involucran a la humanidad en un torbellino que pareciera a veces indetenible.
García Valiño, Ignacio: Las dos muertes de Sócrates. Madrid: Alfaguara, 2003.	García Valiño, Ignacio	Las dos muertes de Sócrates	2003	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		retirada, y ellos intentaron también poner parte de la flota a cubierto, dejando otra parte para la misión de rescatar a los náufragos. Esta misión correspondía a los almirantes, quienes trataron de dirigirse hacia donde se habían encallado y hundido los barcos, pero no había modo de gobernar las naves. Los azotaba un torbellino de vientos anudados y las tinieblas se habían elevado de las profundidades del Tártaro. Todo era oscuridad y caos. No se oían los unos a los otros ni gritando con todas sus fuerzas. Los timones eran ingobernables. Se agarraban a donde podían mientras el agua saltaba sobre ellos, mil fuerzas unidas pugnaban por arrancar
Pérez Subirana, Manuel: Lo importante es perder. Barcelona: Anagrama, 2003.	Pérez Subirana, Manuel	Lo importante es perder	2003	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		suficiente autoridad para poner orden en las sensaciones y dotarlas, a través del pensamiento, de un marco que las contenga y las justifique, que las haga compatibles con la realidad. Así me sentía yo mientras abandonaba con nocturnidad y precipitación aquella inhóspita ciudad: incapaz de asumir el poder en mi interior, subyugado por un torbellino de sensaciones indomables.
Pérez Subirana, Manuel: Lo importante es perder. Barcelona: Anagrama, 2003.	Pérez Subirana, Manuel	Lo importante es perder	2003	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		perdidos, desde un lugar remoto, empezarán a emitir señales que atravesarán el tiempo y llegarán hasta el presente, con toda la magia y la belleza de una melodía conocida, para reclamarle que vuelva de nuevo a su lado. Yo había querido taparme los oídos, no escuchar aquel coro de sirenas. El torbellino de transformaciones, del mismo modo que generaba paraísos huérfanos y perdidos, habilitaba, en la dirección opuesta, un espacio luminoso que, igualmente, pugnaba por conquistarme. Las expectativas de futuro, de un futuro todavía virgen, apenas explorado, casi infinito, me arrastraban hacia adelante y me impelían a romper con
Aranda Ruiz, Pablo: La otra ciudad. Madrid: Espasa Calpe, 2003.	Aranda Ruiz, Pablo	La otra ciudad	2003	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		que enfrentarse con el miedo que le seguía corroyendo, el miedo a Manolo, que en la figura de Paco se trocaba en respeto y admiración, pero que seguía siendo una manifestación del miedo a Manolo; no obstante Manolo y Paco venían de la misma sangre, y éste, Paco, no era sino el torbellino controlado de su hermano mayor, la fuerza interiorizada, las circunstancias asimiladas y tragadas en vez de devueltas, lanzadas, al exterior de nuevo, como había hecho Manolo, salpicándole a él, a Raúl, en ese proceso, pringándole quizá para siempre, a Raúl que ya llegaba al callejón donde estaba el
Fuentes, Eugenio: Las manos del pianista. Barcelona: Tusquets, 2003.	Fuentes, Eugenio	Las manos del pianista	2003	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		Dudo, pues, hundido en un confuso torbellino de argumentos, y las dudas no me permiten el sosiego necesario para tomar una decisión clara. Su propuesta, que hubiera podido rechazar en el primer instante sin mayores consecuencias, con el paso de las horas y alojada en la mente, va adquiriendo una densa concreción.
Fuentes, Eugenio: Las manos del pianista. Barcelona: Tusquets, 2003.	Fuentes, Eugenio	Las manos del pianista	2003	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		desde tiempos que apenas recordaba, desde que era un niño inteligente y tímido y avasallado, se había ido acumulando y reuniendo en sus manos para que utilizara su inagotable y concentrada reserva sólo en ese momento. Ya no veía a Ordiales, sólo se veía a sí mismo pasando desde la quietud y la resignación a un torbellino de locura en el que agarrar, levantar y empujar hacia el vacío eran un mismo movimiento.
García Sánchez, Javier: Dios se ha ido. Barcelona: Planeta, 2003.	García Sánchez, Javier	Dios se ha ido	2003	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción	Premio Azorín de la Diputación Provincial de Alicante 2003	tal senda no conoció a Alejandro. Como escribiría Céline, el lugar y viaje idóneos de Conchi son al final de la noche. Quizás los presentó la amiga de una amiga de otra amiga, en una época de constantes salidas nocturnas en las que todos andaban juntos y revueltos. Conchi, gaditana y un puro torbellino, trabaja en una agencia de viajes pero, como Alejandro a sus alumnos barbilampiños y Pablo el trasmundo económico informatizado, aborrece viajar a cualquier sitio que no sea su Cádiz natal y las discotecas. Es guapa, de perfil griego y voz trémula, lo que le confiere un especial encanto, sobre todo cuando está alterada
Cela Conde, Camilo José: Como bestia que duerme. Madrid: Alianza Editorial, 2003.	Cela Conde, Camilo José	Como bestia que duerme	2003	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción	IV premio de novela Fernando Quiñones	blancos agitados por el viento. La bruma había desaparecido por completo arrastrada por un aire fresco y duro. Por encima de nosotros la masa densa, rotunda, de las nubes parecía capaz de aplastar todo lo que acertara a cruzarse en su camino. Pero la isla permanecía allí hierática, altiva, ajena al torbellino cercano como si las rachas del viento, al levantar la calima, hubiesen acentuado todavía más su solidez.
Cela Conde, Camilo José: Como bestia que duerme. Madrid: Alianza Editorial, 2003.	Cela Conde, Camilo José	Como bestia que duerme	2003	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción	IV premio de novela Fernando Quiñones	El mar era un torbellino de espuma; el cielo, negro ya, una pizarra en la que aparecían las grietas irregulares de luz de los rayos surcando el vientre de las nubes.
Sabadell, Miguel Ángel: El hombre que calumnió a los monos. Madrid: Acento, 2003.	Sabadell, Miguel Ángel	El hombre que calumnió a los monos	2003	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Durante sus tiempos de estudiante se dedicó a leer las obras del filósofo y científico francés René Descartes. Newton disfrutaba con la polémica, y que Descartes achacara los movimientos de los planetas del sistema solar a torbellinos de una materia sutil que llenaba el espacio le dio motivos para llevarle la contraria. Para ello tuvo que inventarse una nueva rama de la matemática, que hoy conocemos como cálculo infinitesimal: las curvas que se trazan en un papel se pueden analizar como el resultado de un punto en movimiento, la punta de
Quiñones, Alfonso: «La tierra de los hombres íntegros». [A]hora.com.do. Santo Domingo: ahora.com.do, 2003-06-02.	Quiñones, Alfonso	[A]hora.com.do	2003	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	República Dominicana	Antillas	Opinión	Periodicidad: semanal	que la naturaleza ha querido cubrir el rostro de la ciudad. Cuando comienzan a transitar los Mazda, los Peugeot, los Nissan o los Mercedes y los millares de motocicletas y ciclos en interminables cadenas de pedales a ambos lados de la vía, ya la capital de Burkina Faso muestra la limpieza, a veces opacada por torbellinos de aire caliente que trae nuevamente a las calzadas el polvo rojo de las calles sin pavimentar.
Almada, Adriana: «IV bienal del mercosur/arqueología contemporánea. Foto-imagen "made in Paraguay" (II)». Abc Color. Cultural. Asunción: abc.com.py, 2003-11-16.	Almada, Adriana	Abc Color. Cultural	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Paraguay	Río de la Plata	Crítica	Periodicidad: semanal	formalmente diferentes responden, contraponiéndose, a la misma estructura rítmica: el hecho —a la vez idéntico y distinto— que se repite, tanto en interiores emblemáticos de la cultura urbana como en exteriores amenazantes que obligan a encapsularse frente a la fuerza salvaje de la naturaleza. Pausa en la tormenta, tregua en el torbellino personal, ambas obras remiten a lo ingobernable, configurando un paisaje visto desde adentro.
Torres Canales, Óscar: «Yvonne Frayssinet. Detrás del telón». El Peruano. Lima: elperuano.com.pe, 2003-03-19.	Torres Canales, Óscar	El Peruano	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Perú	Andina	Noticia	El texto fuente procede de https://archive.org/web/	Luego, evoca dos de sus trabajos en 2002, en los que demostró sus condiciones histriónicas. Así, nos condujo a la reflexión con la puesta en escena de La bahía de Niza; y fue un torbellino de picardía en ¿Qué hago con dos maridos?
«CREDIBILIDAD». El Tiempo. Bogotá: eltiempo.com, 2003-11-07.		El Tiempo	2003	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Colombia	Caribe continental	Opinión		Los comerciantes sabían que venía a anunciarles un aumento del IVA, un impuesto tradicionalmente combatido por el gremio. Y ahí estaban aplaudiendo de pie y con mucho entusiasmo, formando un torbellino humano alrededor del Presidente y destilando simpatía y apoyo. En otros lugares está recibiendo ese mismo trato. Este año es el personaje que mencionan las candidatas al reinado nacional de belleza y a muchas les parece divino. Eso no le pasó ni siquiera a López, que disfruta de una hinchada significativa entre las señoras.
Capanna, Pablo: «El experimento Filadelfia». Página/12. Buenos Aires: pagina12.com.ar/diario/suplementos/futuro/13-331-2003-01-09.html, 2003-01-04.	Capanna, Pablo	Página/12	2003	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Argentina	Río de la Plata	Reportaje		Aquí es donde metió la mano Hollywood. En 1984 John Carpenter produjo El experimento Filadelfia, con un guión basado en Berlitz y reescrito por el propio Carpenter. En el film, algunos tripulantes del “Eldridge” aparecen cuarenta años después en medio del desierto de Nevada. Han caído en un torbellino espacio-temporal, están desorientados y se les hace difícil creer que Ronald Reagan haya podido llegar a la Casa Blanca.
Moledo, Leonardo: «Cómo se desvaneció el éter». Página/12. Buenos Aires: pagina12.com.ar/diario/suplementos/futuro/13-558-2003-09-07.html, 2003-09-06.	Moledo, Leonardo	Página/12	2003	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	Argentina	Río de la Plata	Divulgación		Ya no era un éter activo, como el que proponía Descartes; ya no tenía las propiedades mecánicas que lo llevaban a formar torbellinos y generar los movimientos; ya no era un éter que formaba los cuerpos celestiales de Aristóteles, ahora era un éter puramente pasivo, que no ofrecía ninguna resistencia al movimiento de los cuerpos que lo atravesaban (o que él atravesaba).
«Mara Croatto festeja en un mismo día los cumpleaños de sus hijos pues le resulta más conveniente». Vea on line. San Juan de Puerto Rico: veavea.com, 2003-05-17.		Vea on line	2003	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Puerto Rico	Antillas			Para esta memorable ocasión, el establecimiento Chuck & Cheese de Pembroke Pines se convirtió por espacio de cuatro largas horas en un verdadero torbellino de pequeñines que festejaban a sus anchas.
«Pablo de la Torriente Brau: periodista, revolucionario, internacionalista». Trabajadores digital. La Habana: trabajadores.cubaweb.cu, 2003-12-19.		Trabajadores digital	2003	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	Cuba	Antillas			El viaje de vuelta —dos años después— le prodiga nuevas vivencias: conoce a su hermana Zoe, asiste a la escuela del profesor Lima, en la Quinta de los Molinos. Y en medio de ese torbellino, cuando apenas siente que está en su ciudad definitiva: un nuevo viaje a Puerto Rico, que si no estuviera también después del mar, pero más cerca que Santander, sería como La Habana, aunque no lo es, porque allá está el abuelo Brau, de quien todos hablan con respeto "por culto y por
«Por Dr. Michel-Philippe Lerebours». Revista Artes en Santo Domingo. Santo Domingo: Editorial Umbrales, 2003-07-03.		Revista Artes en Santo Domingo	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	República Dominicana	Antillas			Todos se preocupan por la bella representación lograda a la vez, por la bella factura y una idealización del objeto, revestido y despojado de todas sus impurezas. Todos prefieren el brillo dulce y aterciopelado, las transparencias que permiten estallar en real y empaparlo de los torbellinos del sueño, el degradado y las modulaciones que hacen vibrar imperceptiblemente el color, levantan las formas para hacerlas agradables al tocarlas. Si algunas tonalidades estallan alguna vez, nunca se desatinan en disonancias y desgarres, y se quedan soldadas a una subyacente armonía de conjunto. Todos se recuestan sobre una línea
«Medicamentos favorecidos por la edad». Pharmanews. Revista Venezolana de la Industria Farmacéutica. Caracas: Grupo Editorial Da Silva, 2003-07-03.		Pharmanews. Revista Venezolana de la Industria Farmacéutica	2003	Primera edición	No ficción	Escrito	Prensa	Salud	Venezuela	Caribe continental			Mala memoria puede ser el resultado de la falta de sueño y el torbellino emocional. Los ejercicios mentales pueden ayudar a mantener la agudeza mental.
«MANUEL AZCONA   Y ABRAHAN MONTERO». Listín diario. Santo Domingo: Editora Listín Diario, 2003-12-31.		Listín diario	2003	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	República Dominicana	Antillas			Sin embargo, lo que parecía ser todo un torbellino, en las últimas horas y en una reunión sorpresa, senadores y diputados acordaron modificar la pieza del Poder Ejecutivo para beneficiar a la Cámara de Diputados con un aumento adicional de 282 millones de pesos, lo que significaría que ese organismo legislativo manejaría en el 2004 un presupuesto de 900 millones de pesos. Además,
«Programación televisión De lunes a viernes Programación de Telesistema». Hoy Digital. Santo Domingo: Grupo de Comunicaciones Corripio, 2003-06-02.		Hoy Digital	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	República Dominicana	Antillas			2:00 p.m. Torbellino
Fernández, Lola: «BETH GIBBONS». El Mundo. La Luna del Siglo XXI. Madrid: elmundo.es/laluna, 2003-02-07.	Fernández, Lola	El Mundo. La Luna del Siglo XXI	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España		Noticia	Periodicidad: semanal	INTIMISMO BIEN ENTENDIDO. Hace unos 10 años, Gibbons quería ser Janis Joplin. Y quería serlo para Paul Webb, ex Talk Talk que entonces manejaba las riendas de O'Rang. Pero Portishead se cruzó en el camino de la mujer aferrada a un cigarrillo rubio y cada uno se dejó envolver por el torbellino de las circunstancias. Algo hay de fatalidad en Out of Season, el disco que, sin hacer ruido, los reúne ahora. No fue fácil el reencuentro: tardaron en dar con un nuevo alfabeto que definiera lo suyo. Abrió la veda Rustin Man (el tema que cierra el álbum), del que Webb
«2-0: Makukula acaba con el asedio del Albacete». ABC.es. Madrid: abc.es, 2003-11-03.		ABC.es	2003	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España		Crónica		Al partido le sobró más de una hora pero no fue apto para cardíacos en los últimos quince minutos. La entrega, la emoción e incluso el buen fútbol que había faltado hasta entonces se desató como un torbellino para disfrute de los buenos aficionados y sufrimiento de la hinchada local. Antes de ese cuarto de hora para el recuerdo, el Valladolid había dominado ligeramente la contienda. Con continuos errores en ambos bandos y ni un solo acercamiento manchego, los pucelanos debieron adelantarse en un claro penalti que acertó a despejar Roa a disparo
«El huracán Isabel recobra fuerza y causa un fuerte oleaje en la costa este de Estados Unidos». El País. Madrid: elpais.com, 2003-09-17.		El País	2003	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España		Noticia		Así, el ciclón recupera su furia a medida que se desplaza en dirección norte-noroeste, a una velocidad de 13 kilómetros por hora. El sistema ciclónico se hallaba a esa hora a unos 840 kilómetros al sureste del cabo de Hatteras, en el Estado de Carolina del Norte. A medida que el huracán avanza hacia el norte, el torbellino que genera sobre el Atlántico produce olas de hasta cuatro metros de altura y fuertes marejadas que alcanzan ya las costas del sureste de Estados Unidos, dejando también copiosas lluvias a su paso.
«ISMAEL BENGOECHEA, OCD». San Juan de la Cruz. Granada: Carmelitas Descalzos de Andalucía, 2003-02-03.		San Juan de la Cruz	2003	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				Por instinto, por vocación y por espíritu Juan de la Cruz era retraído, amante de la soledad, huía de la gente y de los ruidos, amaba el silencio tanto interior como exterior, se apartaba de las criaturas, acallaba el torbellino de las pasiones, de los apetitos y de las aficiones, todo lo cual lo tenía controlado y aparte, como ninfas paganas que convenía desterrar "a los arrabales", sin permitirles acercarse a "los umbrales" de su vida íntima y de su epitalamio divino en el seno de la Trinidad augusta.
«Sobre la depresión». Revista Natural. Madrid: Naturalmente Natural, 2003-03-03.		Revista Natural	2003	Primera edición	No ficción	Escrito	Prensa	Salud	España				Caminaba muy despacio, pero el timbrazo de tu claxon, me hizo bajar a la tierra. Nuestro encuentro fue casual, y a pesar de la vorágine del tráfico y de la incómoda postura que pude mantener mientras hablábamos por la ventana de tu coche, pude adivinar en el torbellino de tu mirada que no te hallabas bien.
«EL CIUDAD EXHIBE SU PEGADA EN CANARIAS». As. Madrid: PRISA COM S. A., 2003-09-22.		As	2003	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				amarillo empezaba a hilar algo de juego y a espabilar, llegó el segundo tanto en otro despiste defensivo. El Ciudad demostró poco después una eficacia demoledora al meter el Turu Flores el 0—3. El fenómeno del culo gordo no lo celebró por su pasado amarillo. Las Palmas pudo recortar con un disparo de Bogliacino en un torbellino.
«ÁNGELA MOLINA». El País. Babelia. Madrid: Diario El País, S.A., 2003-02-15.		El País. Babelia	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				con el primitivismo de su entorno y con la ignorancia del poder, representado por la arrogancia de los pavos. En su gusto por la alegoría, el pintor también se retrata en sus escenografías, un tanto excesivas, en ocasiones revestido de una armadura o en el fondo de su propio estudio, poblado por un torbellino de figuras soñadas, espectrales, de guerreros y exiliados de Siberia (Melancolía).
«FERNANDO VIZCAÍNO CASAS 1926-2003». Academia. Madrid: Academia de las Artes y las Ciencias Cinematográficas de España, 2003-12-03.		Academia	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				En tal torbellino, lo que siempre me admiró fue su firme anclaje ideológico. Un mercurio vivo absolutamente fijo.
Cardenal, Juan P.: «El mercado negro de la trufa». El Mundo. Crónica. Madrid: Unidad Editorial, 2003-02-09.	Cardenal, Juan P.	El Mundo. Crónica	2003	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Esta vez, sin embargo, iba a ser una operación mucho más limpia y segura. El interior de su embarrado coche era un torbellino de aromas truferos. Buena señal, probablemente las trufas eran cogidas del día.
Texeira, Antonio: «El Pamesa triunfa en un partido de altos vuelos». El Mundo. Deporte. Madrid: Unidad Editorial, 2003-02-17.	Texeira, Antonio	El Mundo. Deporte	2003	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El Pamesa Valencia desplegó todo lo permitido en el mundo del baloncesto y campeó elegantemente por su imperioso estadio. En la primera parte se vio a un combinado valenciano desafiante. Desarrolló un juego espléndido ante la perplejidad del equipo estudiantil, quien no salía de su asombro ante el torbellino casero. Pero no todo fue un camino de rosas. El Pamesa tropezó en el segundo cuarto y necesitó el tercer y último para reanimarse. Tras un gran primer cuarto, Francisco Olmos cometió el error de confiarse y le pudo salir caro.
Texeira, Antonio: «El Pamesa triunfa en un partido de altos vuelos». El Mundo. Deporte. Madrid: Unidad Editorial, 2003-02-17.	Texeira, Antonio	El Mundo. Deporte	2003	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El susto universal visitó el Fuente de San Luis. Todos los aficionados quedaron mudos ante el torbellino estudiantil. Los casi cerca de 9.000 aficionados que se dieron cita vitorearon el nombre de los suyos con el miedo en el cuerpo. Veían que el partido se le iba. Y entre gritos a favor de sus colores y en contra de la guerra lograron animar a los suyos en los últimos diez minutos del enfrentamiento
«autor:  Manuel ORTUÑO MARTÍNEZ». Hispania Nova. Madrid: hispanianova.rediris.com, 2003-01-01.		Hispania Nova	2003	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				Mina pasó por México como un relámpago, en la imagen feliz del historiador mexicano Lucas Alamán, un torbellino de gloria y esperanza, extinguido demasiado pronto. En realidad había llegado con un año de retraso y muy distinto hubiera sido su papel y el de la famosa expedición, "Los 300 de Mina" como la llamó Lord Byron, si su desembarco hubiera tenido lugar en vida de Morelos y en la época de plenitud de
Riambau, Esteve: «La mancha humana». Fotogramas. Barcelona: Comunicación y Publicaciones S.A., 2003-11-03.	Riambau, Esteve	Fotogramas	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				La mancha que jamás ha podido borrar delimita la existencia del protagonista, un profesor universitario paradójicamente expulsado del claustro por la única acusación que jamás podrá rebatir. Su relación con una mujer de edad y clase social muy diversas le introduce, en cambio, dentro de un torbellino sin salida en el que la película también involucra a un marido celoso con tendencias psicópatas y a un escritor que deberá asumir el papel de cronista de este relato que conjuga ribetes antirracistas con los límites a los cuales impulsa la soledad.
«El estilo Coward por José María Pou». El Cultural. Madrid: Unidad Editorial, 2003-02-17.		El Cultural	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				la que se burla de la rutina y el aburrimiento en el matrimonio; Diseño para vivir, una defensa del amor libre y una apología del "menàge a trois"; La fiebre del heno, en la que ridiculiza a la alta sociedad y sus buenas maneras; y El vórtice (o El torbellino) en la que describe con humor y amargura las atormentadas relaciones de una madre y su hijo, que se declara homosexual. Como se ve, Coward planteaba situaciones que chocaban abiertamente con la moral oficial de su época pero su talento le permitía sortear la censura de la oficina de Lord Chamberlain. No siempre lo consiguió,
Basanta, Ángel: «Desde mi celda». El Cultural. Madrid: elcultural.es, 2003-01-02.	Basanta, Ángel	El Cultural	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				explica su encarcelamiento. Pero más allá de la contraposición entre Was y Wer, encerrados ambos (nótese la interrogación implícita en el simbolismo de sus nombres), y el vigilante, externamente libre pero enredado en el sistema que rige la vida de fuera, todos parecen figuras de un tiempo repetido, atrapados en el torbellino de la vida, cada cual como actor en su cometido asignado. Por más que el autor pretenda rechazar la lectura de esta novela como una metáfora de la vida, creo que su significado profundo descubre una amarga reflexión sobre la vida y la muerte, sobre la soledad y la vana ambición de triunfos que sólo conducen al
«En pleno corazón de Bilbao». Artez. Bilbao: artezblai.com, 2003-07-01.		Artez	2003	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España				El estilo de la banda Biscuit se centra en el hard-garage sicodélico con un toque más pop y con las guitarras tomando cada vez más relevancia.Con las mismas influencias y reminiscencias sicodélicas llega Mermaid, considerada una de las mejores bandas de hard metal de Europa llegando a tocar con grupos internacionales como Gluecifer o Queens.Arrasando como un torbellino llega The Boggie Punkers, una banda de rock and roll acelerado, swing psicótico, rockabilly alternativo y surf-punk, quienes interpretarán bandas sonoras de los 50 en el siglo XXI.Después de participar en festivales tan importantes como Festimad o Viñarock, Hamlet actuará en el Bilbao Acción Rock demostrando que se encuentran en su mejor momento de inspiración compositiva y de
«Francisco Calero». ABC. Cultural. Madrid: Grupo Correo-Prensa Española, 2003-11-29.		ABC. Cultural	2003	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España				pensamientos expuestos en ambas, así como en otras obras de Vives. Expondré sólo algunos, reservando el recuento exhaustivo para un cercano libro. En el Diálogo de los turcos Minos se extraña de que lleguen muchas almas al infierno y dice: «pues aquí caen las almas tan apretadas como el granizo arrojado por algún fortísimo torbellino»; se trataba de tiempo de guerra. En cambio, en el Diálogo de Mercurio Carón se muestra triste porque había oído que el Emperador y el Rey de Francia harían la paz y, por tanto, no le llegarían almas. Se dice en el Diálogo de Mercurio: «Entré en los templos y vilos llenos de vanderas y
absence: «VICIO EN EL CONVENTO». El blog Ausente. absencito.blogspot.com.es: absencito.blogspot.com.es, 2004-12-11.	absence	El blog Ausente	2004	Primera edición	No ficción	Escrito	Web	Artes, cultura y espectáculos	España		Blog	No he agregado la h en 'a pensado' porque creo que es un error bastante generalizado, más aún en las redes	A partir de ese momento la antes virginal y pura monjita azul marino de estirpe mariana se deja llevar por el torbellino del vicio. Lo primero que hace es ir a por el púber pastorcito Marcelo. "¿Quieres que te explique un cuento, Marcelo? Mejor que no, que ya eres un hombrecito y preferirás otras cosas". Infructuosamente, pues el bocólico chaval huye atemorizado. Lo siguiente es acosar a otra monja que
Edwards, Jorge: El inútil de la familia. Madrid: Alfaguara, 2004.	Edwards, Jorge	El inútil de la familia	2004	Primera edición	Ficción	Escrito	Libro	Novela	Chile	Chilena	Ficción		de consejas y de historias de aparecidos y degollados. Sentirías una conciencia culpable, pesada, pero no tomarías ninguna medida seria para cambiar el rumbo. Porque así eras, y pensabas que tu casa era una embarcación destartalada, mal calafateada, y que navegaba derecho al abismo. Las fantasías sobre lo abismal, sobre torbellinos, remolinos, cráteres terrestres, naufragios, abundaban en tus sueños, en tus pesadillas y desde luego, en tus páginas. Te dabas tiempo, al día siguiente, para conversar con esos niños, para preguntarles por sus estudios, para sacarlos un rato de paseo, pero después desaparecías por un día,
Baldivieso, Oliver: Vaivén. Asunción: Servilibro, 2006.	Baldivieso, Oliver	Vaivén	2004	Fecha de escritura	Ficción	Escrito	Libro	Novela	Paraguay	Río de la Plata	Ficción		Un nuevo torbellino de sensaciones sacudió al muchacho.
Castellanos Moya, Horacio: Insensatez. Barcelona: Tusquets, 2005.	Castellanos Moya, Horacio	Insensatez	2004	Primera edición	Ficción	Escrito	Libro	Novela	El Salvador	México y Centroamérica	Ficción		se creía ese comemierda?, ¿que me podía basurear a su antojo?, ¿no se daba cuenta de que yo no era otro de esos indios acomplejados con quienes acostumbraba a tratar? Entonces me puse de pie y comencé a pasearme por la habitación, ya completamente poseído, con mi imaginación en un torbellino que en milésimas de segundo me trasladó a la oficina del susodicho, a esas horas nocturnas cuando no quedaba nadie en el palacio arzobispal, sólo el tal Jorge metido en su escritorio, revisando cuentas, pero en verdad saboreando el hecho de haberse cagado en mi humanidad, tan concentrado en ello que no me
