BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«La Abadía de Montserrat y el nuevo tren de cremallera accesible.». Turismo@Polibea. Madrid: Polibea S.L., 2004-11-01.		Turismo@Polibea	2004	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				En la Estación de Monistrol de Montserrat (la que enlaza con la línea Llobregat-Anoia) se ha remodelado el vestíbulo y se han instalado dos ascensores que la adaptan para personas con movilidad reducida. Una vez completada la impactante ascensión se puede optar por desplazarse en un tren turístico cerrado y adaptado a personas con discapacidad que efectúa un recorrido circular por la zona de la Abadía: tiene paradas en el aparcamiento, en la estación del cremallera, en la Plaza de la Basílica y en el Hotel. En verano presta servicio diariamente, pero
«EFE». El Periódico Mediterráneo. Castellón: Promociones y Ediciones Culturales S. A.; Grupo Zeta, 2004-05-21.		El Periódico Mediterráneo	2004	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Pamplona. La pamplonesa Ascensión C. L., de 65 años y vecina de Artica (Navarra), murió ayer tras ser atropellada por un tren en la capital navarra, informó la Jefatura Superior de Policía en un comunicado. Dicha fuente agregó que las circunstancias de este suceso, que tuvo lugar a primeras horas de la mañana, están siendo investigadas.
García Calvo, Agustín: «Ascensión». La Razón. Madrid: Audiovisual Española, S.A., 2004-12-01.	García Calvo, Agustín	La Razón	2004	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Ascensión
Navajas, Álex: «"La falta de vida interior y la baja natalidad han provocado la crisis de las órdenes religiosas"». La Razón. Fe y Razón. Madrid: Grupo Planeta, 2004-01-14.	Navajas, Álex	La Razón. Fe y Razón	2004	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				conversión en su actitud frente al mundo y las diversas ciencias", afirma. La solución: "Mujeres y hombres alegres, sencillos, abiertos, profetas de esperanza en un mundo triste y desesperanzado". Y recuperar la familia. "Antiguamente, los verdaderos noviciados y seminarios eran las familias", explica la hermana Ascensión, Superiora de las Hermanitas de los Pobres. "Como hay crisis de la familia, hay crisis religiosa", apostilla.
«EDICIÓN IMPRESA». ABC. Madrid: Prensa Española S.A., 2004-11-03.		ABC	2004	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				espectacular, provocaron una conmoción en la sociedad holandesa, donde hasta entonces los políticos mantenían un discurso «políticamente correcto» que excluía referencias negativas respecto de la inmigración, la integración o la criminalidad. El mito de la Holanda tolerante saltó en pedazos de la noche a la mañana. Brillante sociólogo, el líder populista tuvo una ascensión meteórica desde Rotterdam, gracias a su elocuencia y su habilidad para poner en jaque a sus contertulios en los debates.
Puig, Valentín: «El talante tenía colmillo». ABC. Madrid: Diario ABC SL - Vocento, 2004-12-17.	Puig, Valentín	ABC	2004	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España		Opinión		SI la metamorfosis de Rodríguez Zapatero es la que parece, destacan dos consecuencias de peso. En primer lugar, concluye el período de buenismo, la crisálida que envolvió privilegiadamente la llegada de Zapatero al poder, sus primeros gestos, la ascensión a las cimas de lo ajeno a las vulgares instrumentaciones de la política. En segundo lugar, las derivaciones dialécticas y argumentales de la metamorfosis de Zapatero en la Comisión del 11-M implican un desorbitado "más allá" de la expresión parlamentaria de un presidente de Gobierno, más allá de las formas políticas y del
Aberrón: «Impostores». Martínez Ron, Antonio: Fogonazos. Asombros diarios. www.fogonazos.es: fogonazos.es, 2005-05-11.	Martínez Ron, Antonio	Fogonazos. Asombros diarios	2005	Primera edición	No ficción	Escrito	Web	Ciencias sociales, creencias y pensamiento	España		Blog		Agosto de 1906. El explorador estadounidense Frederick A. Cook proclama que ha realizado la primera ascensión al monte McKinley, la cima más alta e inaccesible de Alaska.
Bellinghausen, Hermann: Aire libre. México D. F.: Ediciones Era, 2005.	Bellinghausen, Hermann	Aire libre	2005	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		No hablan de religión. No reirían, en ese tema siempre se discute con Martha. La casa mantiene la línea católica y vaticana: bendición papal encima de la tele, crucifijos a discreción en las paredes, Inmaculadas y Guadalupanas de almanaque v una Ascensión de Murillo junto al teléfono de baquelita negra. Poco falla para que exorcice el zaguán una placa de "Este hogar no acepta propaganda protestante".
Modern, Rodolfo: «Los nombres». La salsera de Meissen. Buenos Aires: Sudamericana, 2005.	Modern, Rodolfo	La salsera de Meissen	2005	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata	Ficción		pensar si las cosas son como son o como yo las imagino. A veces creo en algo, otras no. Y tengo miedo, constantemente. Observo entonces el agua que cae, ahogando la tierra, el río profundo, con sus vueltas y remolinos, la dura montaña a lo lejos, que rechaza toda posible ascensión, el sol que quema y la luna que hiela, los puntos brillantes, muy arriba, cuando todo está en sombras, la piedra que llueve y destruye los sembrados y la choza, hecha de caña y barro. Y él, tan indolente cuando se trata de levantar ese abrigo precario de nuevo. Tengo miedo
Modern, Rodolfo: «El ángel cansado». La salsera de Meissen. Buenos Aires: Sudamericana, 2005.	Modern, Rodolfo	La salsera de Meissen	2005	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata	Ficción		Volvió a acomodar las alas sobre la espalda agobiada, emprendió una breve carrera y se lanzó al aire oscuro de la noche. El cielo estaba cubierto de nubes espesas y bajas, la luna era invisible y tampoco se alcanzaba a divisar el brillo de las estrellas. Suspiró y comenzó la ascensión, pero a pocos metros de altura advirtió que las alas le quedaban demasiado grandes y se desprendían del cuerpo angélico. Sin poder controlar entonces la caída debido a su fatiga extrema, se precipitó contra el piso de la azotea. El golpe le había partido el cráneo.
Rentería, Enrique: Los delirios de Adrián. México D. F.: Tusquets, 2005.	Rentería, Enrique	Los delirios de Adrián	2005	Primera edición	Ficción	Escrito	Libro	Novela	México	México y Centroamérica	Ficción		aún) autobiografías. El colmo del ego. Un imbécil creyendo que su vida es más importante que la de los demás. Transfigurado por pensarse único, decide manifestar su vocación de modelo único, de molde roto. Ser el íntimo de algún famoso, o la dificultad de construir sus sueños, o su ascensión a redentor. La autobiografía es un delito de lesa humanidad, para entenderlo existe Mi lucha de Hitler, que nunca leeré. A mí, para comprender el sentido de esas vidas, me basta con los datos en las tarjetas que cuelgan de los dedos gordos en los huéspedes de la morgue: "Nombre:
Contreras, Leonel: Rascacielos porteños. Historia de la edificación en altura en Buenos Aires (1580-2005). Buenos Aires: Comisión para la Preservación del Patrimonio Histórico Cultural de la Ciudad de Buenos Aires, 2005.	Contreras, Leonel	Rascacielos porteños. Historia de la edificación en altura en Buenos Aires (1580-2005)	2005	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Argentina	Río de la Plata			XIII. El faro, a su vez, representa al Paraíso y a los 9 coros angelicales. Sobre éste está la constelación de la Cruz del Sur, alineada con el eje del Barolo en los primeros días de junio a las 19:45 horas. Cabe destacar que el axis de la cúpula debía alojar a la escultura Ascensión, imitación de la tumba del Dante que fuera construida por Miguel Ángel. Sin embargo, nunca llegó a instalarse.
Barquero Ureña, Guillermo: «La corona de espinas». La corona de espinas. San José: Editorial Tecnociencia, 2005.	Barquero Ureña, Guillermo	La corona de espinas	2005	Primera edición	Ficción	Escrito	Libro	Relato	Costa Rica	México y Centroamérica	Ficción		, sólo cambiando el nombre y el año de nacimiento y muerte-. Mira, Flora, entiendo que eso no te parezca nada particular, pero tienes que verlo como lo que es, como el símbolo último de la muerte... Bueno, ya sé que la lanza en el costado o la resurrección o la ascensión al cielo son realmente los postreros momentos que la gente realmente recuerda, pero no puedes negarme que la corona de espinas tiene algo inefable, algo que sale de todo y que perfectamente puede estar aquí representado con lujo de detalles. No, Flora, es en serio, saber que siempre he dicho lo mismo
Mouesca, Jacqueline: El documental chileno. Santiago de Chile: LOM Ediciones, 2005.	Mouesca, Jacqueline	El documental chileno	2005	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Chile	Chilena	Divulgación		Impresionaron mucho al público unos noticiarios presentados por el diario La Nación en 1930, en los Teatros Imperio y Setiembre, sobre una ascensión al volcán Aconcagua, así como otro, de gran impacto entre los espectadores, que mostraba hermosos paisajes vistos desde un avión de la Línea Aérea Nacional, en un viaje de Arica a Santiago.
Montero, Reinaldo: La visita de la Infanta. La Habana: Editorial Letras Cubanas, 2005.	Montero, Reinaldo	La visita de la Infanta	2005	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas	Ficción		Esta tarde, cuando se disponía a bautizar la bandera de El Muy Benéfico Y Benemérito Cuerpo De Bomberos Del Comercio, que así se llaman, Eulalia hizo la primera mención de su marido en Cuba. Un acontecimiento, un ascenso para Antonio en día de la Ascensión.
Montero, Reinaldo: La visita de la Infanta. La Habana: Editorial Letras Cubanas, 2005.	Montero, Reinaldo	La visita de la Infanta	2005	Primera edición	Ficción	Escrito	Libro	Novela	Cuba	Antillas	Ficción		, lo leí en los periódicos, tal vez La Infanta lo conozca. A consecuencia del luto, quizá el Káiser Guillermo difirió alguna excursión, ordenó silencio a los instrumentos musicales del imperio hallárense donde se hallaren, y recogimiento a cuanto germano aliente sobre la tierra, marinos y Conde Zeppelin incluidos. Hoy, día de la Ascensión al cielo, es también día de descendimientos a la muerte.
Pereira, María de los Ángeles: Escultura y escultores cubanos. La Habana: Artecubano Ediciones, 2005.	Pereira, María de los Ángeles	Escultura y escultores cubanos	2005	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Cuba	Antillas	Académico		la visión del cimarrón, no sólo en el sentido de rebeldía, como acto supremo de enfrentamiento con el objetivo de conseguir la libertad -tal cual lo fundamenta el propio autor-, sino que va más allá y trata de abundar en la significación del cimarrón como actitud ante la vida, como actitud soberana de ascensión espiritual».
Pereira, María de los Ángeles: Escultura y escultores cubanos. La Habana: Artecubano Ediciones, 2005.	Pereira, María de los Ángeles	Escultura y escultores cubanos	2005	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Cuba	Antillas	Académico		mestizaje étnico y racial que está en la génesis misma de nuestra existencia como nación; por último, resurge la figura humana en una mano abierta al horizonte que corta de súbito la verticalidad de la figura: «es la idea del retorno a sí mismo del cimarrón -dice Lescay-, en su ascensión espiritual el hombre cobra conciencia de sí mismo, y esta carrera hacia la libertad es lo que le permite reencontrarse».
Pereira, María de los Ángeles: Escultura y escultores cubanos. La Habana: Artecubano Ediciones, 2005.	Pereira, María de los Ángeles	Escultura y escultores cubanos	2005	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Cuba	Antillas	Académico		como el de sus colegas escultores del casi legendario grupo Los Once (Tomás Oliva, Francisco Antigua, José Antonio Díaz Peláez)-, incluso cuando se permitió la más libre «construcción» de la forma, el definitivo desprendimiento de la anécdota, la pura autonomía del volumen esculpido expresado en curvas, sinuosidades, redondeces, alargamientos, ascensiones y giros, nunca se apartó del todo de un referente objetual, o natural; jamás contempló, como ha reconocido Ricardo Pau-Llosa, «la falsa dicotomía entre "abstracción" y "representación"». Así, sus recurrentes motivos -columnas y puertas, mariposas y palomas, figuras y siluetas, parejas y
Pereira, María de los Ángeles: Escultura y escultores cubanos. La Habana: Artecubano Ediciones, 2005.	Pereira, María de los Ángeles	Escultura y escultores cubanos	2005	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	Cuba	Antillas	Académico		Si la vanguardia plástica es permanente transgresión de la norma estética canonizada, y es lucha permanente en aras del potencial emancipador del arte y la cultura; si la vanguardia plástica es ascensión, cambio y renovación perpetuos, Sandú Darié ( Román, Rumania, 1906-La Habana, 1991) fue, sin duda, un artista de vanguardia.
Benítez, Felipe Santiago: Conferencia Episcopal Paraguaya. Su origen y evolución. Asunción: Gráfica JF, 2005.	Benítez, Felipe Santiago	Conferencia Episcopal Paraguaya. Su origen y evolución	2005	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Paraguay	Río de la Plata	Académico		moderna y Biblia, método de trabajo para conocer la Biblia; pastoral y catequesis, fin de la catequesis; educación de la fe, el conocimiento de la fe; contenido de la catequesis, presentación catequística del misterio cristiano, misión y preocupación del catequista, celebración sagrada de la Palabra; vigilia de la Ascensión; proceso de una sesión de catequesis, los signos de la catequesis, los recursos didácticos en la catequesis; el sujeto de la catequesis, la organización de la catequesis parroquial, el temario y el manual de catequesis.
Ricart, Olga Beatriz: «Los Próceres». Monólogo al dinero y otros ensayos. Asunción: Arandurã, 2005.	Ricart, Olga Beatriz	Monólogo al dinero y otros ensayos	2005	Primera edición	Ficción	Escrito	Libro	Teatro	Paraguay	Río de la Plata	Ficción		Dr. Francia: Me enteré de tu destacada participación bajo las órdenes de Gamarra y Cabañas en los Combates de Cerro Porteño, lo que te valió la ascensión primeramente a Teniente Coronel y ahora la designación a Comandante de las Misiones con sede en Itapúa a donde te dirigirás.
Olivera Oré, Julio R.: Caminando por los pueblos del Perú. Lima: i-dilm, 2005.	Olivera Oré, Julio R.	Caminando por los pueblos del Perú	2005	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Perú	Andina	Divulgación		científica de enrumbamiento. Las estampas más bellas de la naturaleza van desfilando ante el atónito e impaciente observador y el empeño de perseguir las rutas de belleza conduce a una mística: el montañismo. Es decir el paisaje de las cumbres como fuente de belleza y como deporte que retempla el espíritu de dominio del hombre. La ascensión de los cerros escarpados o de las cumbres nevadas, desafiando todos los peligros inherentes, no solo es cuestión de fortaleza física, sino y, esencialmente, obra de espíritus fuertes y valerosos.
Olivera Oré, Julio R.: Caminando por los pueblos del Perú. Lima: i-dilm, 2005.	Olivera Oré, Julio R.	Caminando por los pueblos del Perú	2005	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Perú	Andina	Divulgación		Todo hombre tiene un ideal y una cima de referencia espiritual que escalar. La ascensión a ellos es intentada y perseguida a diario. Las etapas de la ruta son difíciles, pero la fuerza del carácter logra Alturas que estimulan. Las caídas y pérdidas del sendero enseñan y aleccionan. Esta ascensión espiritual llena de ilusiones y privaciones es igual a la ascensión de las montañas. El andinista que tiene
Olivera Oré, Julio R.: Caminando por los pueblos del Perú. Lima: i-dilm, 2005.	Olivera Oré, Julio R.	Caminando por los pueblos del Perú	2005	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Perú	Andina	Divulgación		Todo hombre tiene un ideal y una cima de referencia espiritual que escalar. La ascensión a ellos es intentada y perseguida a diario. Las etapas de la ruta son difíciles, pero la fuerza del carácter logra Alturas que estimulan. Las caídas y pérdidas del sendero enseñan y aleccionan. Esta ascensión espiritual llena de ilusiones y privaciones es igual a la ascensión de las montañas. El andinista que tiene por delante una cumbre se llena de emoción y fascinación. La altura lo atrae. Y empieza la ascensión con alegría y denuedo. Para él las asperezas y anfractuosidades de la ruta son sus estampas de belleza inapreciable.
Olivera Oré, Julio R.: Caminando por los pueblos del Perú. Lima: i-dilm, 2005.	Olivera Oré, Julio R.	Caminando por los pueblos del Perú	2005	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Perú	Andina	Divulgación		cima de referencia espiritual que escalar. La ascensión a ellos es intentada y perseguida a diario. Las etapas de la ruta son difíciles, pero la fuerza del carácter logra Alturas que estimulan. Las caídas y pérdidas del sendero enseñan y aleccionan. Esta ascensión espiritual llena de ilusiones y privaciones es igual a la ascensión de las montañas. El andinista que tiene por delante una cumbre se llena de emoción y fascinación. La altura lo atrae. Y empieza la ascensión con alegría y denuedo. Para él las asperezas y anfractuosidades de la ruta son sus estampas de belleza inapreciable. En este deporte pone el hombre su energía para vencer la
Olivera Oré, Julio R.: Caminando por los pueblos del Perú. Lima: i-dilm, 2005.	Olivera Oré, Julio R.	Caminando por los pueblos del Perú	2005	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Perú	Andina	Divulgación		fuerza del carácter logra Alturas que estimulan. Las caídas y pérdidas del sendero enseñan y aleccionan. Esta ascensión espiritual llena de ilusiones y privaciones es igual a la ascensión de las montañas. El andinista que tiene por delante una cumbre se llena de emoción y fascinación. La altura lo atrae. Y empieza la ascensión con alegría y denuedo. Para él las asperezas y anfractuosidades de la ruta son sus estampas de belleza inapreciable. En este deporte pone el hombre su energía para vencer la pesada ascensión, su destreza y cautela para eludir sorpresas en las encañadas o las resquebraduras de las superficies nevadas. El viento, las avalanchas, las
Olivera Oré, Julio R.: Caminando por los pueblos del Perú. Lima: i-dilm, 2005.	Olivera Oré, Julio R.	Caminando por los pueblos del Perú	2005	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Perú	Andina	Divulgación		las montañas. El andinista que tiene por delante una cumbre se llena de emoción y fascinación. La altura lo atrae. Y empieza la ascensión con alegría y denuedo. Para él las asperezas y anfractuosidades de la ruta son sus estampas de belleza inapreciable. En este deporte pone el hombre su energía para vencer la pesada ascensión, su destreza y cautela para eludir sorpresas en las encañadas o las resquebraduras de las superficies nevadas. El viento, las avalanchas, las tempestades y los espejismos exigen del andinista conocimientos y recursos precisos. De la eficacia de ellos depende su vida y la de sus compañeros. No es que la naturaleza le tienda
Olivera Oré, Julio R.: Caminando por los pueblos del Perú. Lima: i-dilm, 2005.	Olivera Oré, Julio R.	Caminando por los pueblos del Perú	2005	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Perú	Andina	Divulgación		Cuando se camina todo el cuerpo se pone en movimiento; cuando se corre son los pulmones que entran en acción y cuando se salta o escala es el corazón que entra en juego. La marcha, la carrera, el salto o la ascensión son actividades desinteresadas. Su práctica tiene la emoción de un sentimiento de delectación y de arte. En cada hazaña el hombre jalona un galardón y estructura una obra bella. Una indefinible emoción le acicatea, le impele a la altura como si la sugestión y fuerza de una vorágine obraran de consuelo. Como una de las
Olivera Oré, Julio R.: Caminando por los pueblos del Perú. Lima: i-dilm, 2005.	Olivera Oré, Julio R.	Caminando por los pueblos del Perú	2005	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Perú	Andina	Divulgación		El andinismo y el turismo se inician en Ancash en 1903 con el escalamiento del "Huascarán" y el paso de uatsán por el inglés... Eock. En 1904 la Americana Annie S. Peck en forma espectacular hizo la ascensión al "Huascán" y finalmente tuvo su auge con las misiones alemanas de 1932 a 1940 que propiciaran H. Kinzl, R. Scheider y Ph. Borchers. El éxito y la trascendencia de estas expediciones que culminara con la publicación de "La Cordillera Blanca" ha constituido el esfuerzo mayor logrado para divulgar las bellezas
Janer, María de la Pau: Pasiones romanas. Barcelona: Planeta, 2005.	Janer, María de la Pau	Pasiones romanas	2005	Primera edición	Ficción	Escrito	Libro	Novela	España		Ficción		su desnudez, pero la piel tiene memoria. La epidermis conserva sensaciones que evocan recuerdos conocidos. Hay momentos en la vida que no olvidaremos. Pertenecen a una esfera que se aleja de la cotidianeidad, de la línea horizontal que nos proporcionan los días. Son el punto de inflexión de la línea, cuando inicia la ascensión hasta el infinito. Vivimos escasos instantes muy cerca de las nubes, porque la mayoría de nuestros intentos se quedan en un vuelo a ras de tierra. Tenemos que saber aprovechar los episodios de gloria que aparecen sin buscarlos, que nos hacen felices, que nos dejan bellos recuerdos. Lo ha aprendido con Gabriele.
Calvo Serraller, Francisco: Los géneros de la pintura. Madrid: Taurus, 2005.	Calvo Serraller, Francisco	Los géneros de la pintura	2005	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España				éste su destino trata de disuadirles diciendo que él también, cuando era joven, había acometido semejante locura, de la que lo único que obtuvo fue un cansancio enorme y peligros sin número. Pero como ve el pastor que están convencidos, les ayuda indicándoles el camino. Prosigue Petrarca el hermoso relato de su ascensión, de las dificultades que encontraron y del estímulo que le proporcionaba el recuerdo de los clásicos. Al final, efectivamente coronan el Ventoux y también el que llama "el pico más elevado". En ese momento el poeta sufre una especie de conmoción estética y se queda extasiado viendo un panorama que nos describe
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				También añade que "mientras los griegos añaden un mes de intercalación [...] para que las estaciones no varíen, los meses egipcios contienen 30 días cada uno y al final del año se añaden cinco días para que las estaciones concuerden con el calendario". Sabemos que el año egipcio empezaba con la primera ascensión de Sirio por el horizonte con lo que, al no haber años bisiestos, este principio se iba desplazando a lo largo del año hasta completar un ciclo de 1.461 años. El escritor romano Censorino (siglo III d.C.) situó el final de uno de estos ciclos en el año 139 d.C.,
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Con esta demostración, Ptolomeo cierra el capítulo y pasa a utilizar el teorema para el cálculo de los "arcos entre el ecuador y la eclíptica", últimos capítulos antes de cerrar el libro I. En ellos, calcula la ascensión recta y la declinación de un astro, cálculos que nos servirán para ver lo buen geómetra que era Ptolomeo. Pira ello, volvemos al mundo ptolemaico descrito anteriormente y en el cielo esférico iremos dibujando las líneas necesarias para poder determinar los distintos arcos necesarios para calcular tos fenómenos astronómicos.
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Cálculo de la ascensión recta de un astro
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				El siguiente cálculo que Ptolomeo hace utilizando el teorema de Menelao es el de la ascensión recta de un astro que, en la figura anterior, significa calcular el arco  del astro S. Al igual que en el caso de la declinación, considera la igualdad:
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Uniendo ambos resultados, obtenemos que la ascensión recta de S, a la que designaremos , es:
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Ptolomeo vuelve a tomar como ejemplo el caso en que  y tras hacer todos los cálculos, obtiene que . Con todo, ya es capaz de determinar las dos coordenadas ecuatoriales de un astro (declinación y ascensión recta) a partir de la longitud del mismo.
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Cálculo de la ascensión oblicua de un astro
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Ahora, centremos la atención en la figura. Tal y como terminamos de ver, si queremos calcular la ascensión recta del astro S, aplicando la fórmula obtenemos . Si añadimos el círculo del horizonte HH' a nuestra esfera y lo hacemos pasar por S, entonces tendremos que HH' corta al ecuador QQ' en N. Se define la ascensión oblicua de S como el arco . Así como la ascensión recta es
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				la figura. Tal y como terminamos de ver, si queremos calcular la ascensión recta del astro S, aplicando la fórmula obtenemos . Si añadimos el círculo del horizonte HH' a nuestra esfera y lo hacemos pasar por S, entonces tendremos que HH' corta al ecuador QQ' en N. Se define la ascensión oblicua de S como el arco . Así como la ascensión recta es la misma en todas las partes del planeta, la ascensión oblicua depende del horizonte y su inclinación con respecto al ecuador. Como el ángulo de inclinación HQ del horizonte se corresponde con la latitud del lugar desde donde se están haciendo las mediciones
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				calcular la ascensión recta del astro S, aplicando la fórmula obtenemos . Si añadimos el círculo del horizonte HH' a nuestra esfera y lo hacemos pasar por S, entonces tendremos que HH' corta al ecuador QQ' en N. Se define la ascensión oblicua de S como el arco . Así como la ascensión recta es la misma en todas las partes del planeta, la ascensión oblicua depende del horizonte y su inclinación con respecto al ecuador. Como el ángulo de inclinación HQ del horizonte se corresponde con la latitud del lugar desde donde se están haciendo las mediciones, a la ascensión oblicua la denominaremos: . Para
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Si añadimos el círculo del horizonte HH' a nuestra esfera y lo hacemos pasar por S, entonces tendremos que HH' corta al ecuador QQ' en N. Se define la ascensión oblicua de S como el arco . Así como la ascensión recta es la misma en todas las partes del planeta, la ascensión oblicua depende del horizonte y su inclinación con respecto al ecuador. Como el ángulo de inclinación HQ del horizonte se corresponde con la latitud del lugar desde donde se están haciendo las mediciones, a la ascensión oblicua la denominaremos: . Para calcular  Ptolomeo considera conocida la longitud  de S y la latitud  de la localidad
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				como el arco . Así como la ascensión recta es la misma en todas las partes del planeta, la ascensión oblicua depende del horizonte y su inclinación con respecto al ecuador. Como el ángulo de inclinación HQ del horizonte se corresponde con la latitud del lugar desde donde se están haciendo las mediciones, a la ascensión oblicua la denominaremos: . Para calcular  Ptolomeo considera conocida la longitud  de S y la latitud  de la localidad y aplica el teorema de Menalao:
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Ahora ya se puede calcular la ascensión oblicua como la diferencia
Dorce Polo, Carlos: Ptolomeo. El astrónomo de los círculos. Madrid: Nivola, 2005.	Dorce Polo, Carlos	Ptolomeo. El astrónomo de los círculos	2005	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Ptolomeo toma como ejemplo el cálculo de la ascensión oblicua del principio del signo de Tauro ( = 30º) calculado desde el paralelo de la localidad de Rodas ( = 36º). El resultado final es que MN = 8;38º y  = 19;12º. Para darnos cuenta de hasta qué punto son complicados los cálculos ptolemaicos y considerando que Ptolomeo parte tan solo
